"jahr";"nr";"gemeinde";"konto";"funktion";"betrag"
"2020";"010064";"Nürensdorf";"100";"";"12712259.53"
"2020";"010064";"Nürensdorf";"101";"";"5491565.03"
"2020";"010064";"Nürensdorf";"102";"";"2000000.00"
"2020";"010064";"Nürensdorf";"104";"";"54489.69"
"2020";"010064";"Nürensdorf";"107";"";"96738.00"
"2020";"010064";"Nürensdorf";"108";"";"12232196.77"
"2020";"010064";"Nürensdorf";"140";"";"20035275.99"
"2020";"010064";"Nürensdorf";"142";"";"189078.31"
"2020";"010064";"Nürensdorf";"144";"";"2000000.00"
"2020";"010064";"Nürensdorf";"145";"";"10173906.80"
"2020";"010064";"Nürensdorf";"146";"";"5441975.56"
"2020";"010064";"Nürensdorf";"200";"";"13188605.66"
"2020";"010064";"Nürensdorf";"204";"";"97076.25"
"2020";"010064";"Nürensdorf";"205";"";"251319.48"
"2020";"010064";"Nürensdorf";"209";"";"538597.67"
"2020";"010064";"Nürensdorf";"290";"";"4662362.47"
"2020";"010064";"Nürensdorf";"299";"";"51689524.15"
"2020";"010064";"Nürensdorf";"300";"01";"276927.70"
"2020";"010064";"Nürensdorf";"300";"02";"14665.20"
"2020";"010064";"Nürensdorf";"300";"15";"400.00"
"2020";"010064";"Nürensdorf";"300";"21";"149541.05"
"2020";"010064";"Nürensdorf";"300";"32";"12120.00"
"2020";"010064";"Nürensdorf";"300";"57";"590.85"
"2020";"010064";"Nürensdorf";"300";"75";"1232.20"
"2020";"010064";"Nürensdorf";"301";"01";"29410.00"
"2020";"010064";"Nürensdorf";"301";"02";"947631.72"
"2020";"010064";"Nürensdorf";"301";"11";"33660.00"
"2020";"010064";"Nürensdorf";"301";"12";"16261.00"
"2020";"010064";"Nürensdorf";"301";"14";"172785.30"
"2020";"010064";"Nürensdorf";"301";"15";"218964.45"
"2020";"010064";"Nürensdorf";"301";"16";"5015.00"
"2020";"010064";"Nürensdorf";"301";"21";"1591972.05"
"2020";"010064";"Nürensdorf";"301";"29";"8542.60"
"2020";"010064";"Nürensdorf";"301";"31";"850.00"
"2020";"010064";"Nürensdorf";"301";"32";"161721.08"
"2020";"010064";"Nürensdorf";"301";"34";"35360.00"
"2020";"010064";"Nürensdorf";"301";"42";"9540.15"
"2020";"010064";"Nürensdorf";"301";"43";"2415.05"
"2020";"010064";"Nürensdorf";"301";"49";"4335.00"
"2020";"010064";"Nürensdorf";"301";"53";"5185.00"
"2020";"010064";"Nürensdorf";"301";"54";"4250.00"
"2020";"010064";"Nürensdorf";"301";"57";"255154.85"
"2020";"010064";"Nürensdorf";"301";"61";"194915.88"
"2020";"010064";"Nürensdorf";"301";"62";"16405.00"
"2020";"010064";"Nürensdorf";"301";"71";"117470.00"
"2020";"010064";"Nürensdorf";"301";"72";"15725.00"
"2020";"010064";"Nürensdorf";"301";"73";"22865.00"
"2020";"010064";"Nürensdorf";"301";"74";"11475.00"
"2020";"010064";"Nürensdorf";"301";"75";"12835.00"
"2020";"010064";"Nürensdorf";"301";"77";"22355.00"
"2020";"010064";"Nürensdorf";"301";"79";"36125.00"
"2020";"010064";"Nürensdorf";"301";"81";"4040.00"
"2020";"010064";"Nürensdorf";"301";"87";"8075.00"
"2020";"010064";"Nürensdorf";"301";"96";"58402.25"
"2020";"010064";"Nürensdorf";"302";"21";"694487.85"
"2020";"010064";"Nürensdorf";"304";"21";"6858.30"
"2020";"010064";"Nürensdorf";"304";"61";"13621.00"
"2020";"010064";"Nürensdorf";"305";"01";"33424.55"
"2020";"010064";"Nürensdorf";"305";"02";"202735.65"
"2020";"010064";"Nürensdorf";"305";"11";"5940.00"
"2020";"010064";"Nürensdorf";"305";"12";"1267.80"
"2020";"010064";"Nürensdorf";"305";"14";"30491.50"
"2020";"010064";"Nürensdorf";"305";"15";"6383.70"
"2020";"010064";"Nürensdorf";"305";"16";"885.00"
"2020";"010064";"Nürensdorf";"305";"21";"486260.10"
"2020";"010064";"Nürensdorf";"305";"29";"719.45"
"2020";"010064";"Nürensdorf";"305";"31";"150.00"
"2020";"010064";"Nürensdorf";"305";"32";"34083.40"
"2020";"010064";"Nürensdorf";"305";"34";"6240.00"
"2020";"010064";"Nürensdorf";"305";"42";"765.00"
"2020";"010064";"Nürensdorf";"305";"43";"204.60"
"2020";"010064";"Nürensdorf";"305";"49";"765.00"
"2020";"010064";"Nürensdorf";"305";"53";"915.00"
"2020";"010064";"Nürensdorf";"305";"54";"750.00"
"2020";"010064";"Nürensdorf";"305";"57";"46722.80"
"2020";"010064";"Nürensdorf";"305";"61";"46829.00"
"2020";"010064";"Nürensdorf";"305";"62";"2895.00"
"2020";"010064";"Nürensdorf";"305";"71";"20730.00"
"2020";"010064";"Nürensdorf";"305";"72";"2775.00"
"2020";"010064";"Nürensdorf";"305";"73";"4035.00"
"2020";"010064";"Nürensdorf";"305";"74";"2025.00"
"2020";"010064";"Nürensdorf";"305";"75";"2265.00"
"2020";"010064";"Nürensdorf";"305";"77";"3945.00"
"2020";"010064";"Nürensdorf";"305";"79";"6375.00"
"2020";"010064";"Nürensdorf";"305";"81";"342.55"
"2020";"010064";"Nürensdorf";"305";"87";"1425.00"
"2020";"010064";"Nürensdorf";"305";"96";"10435.40"
"2020";"010064";"Nürensdorf";"306";"53";"6952.95"
"2020";"010064";"Nürensdorf";"309";"02";"43563.30"
"2020";"010064";"Nürensdorf";"309";"15";"47983.00"
"2020";"010064";"Nürensdorf";"309";"21";"95857.88"
"2020";"010064";"Nürensdorf";"309";"31";"600.00"
"2020";"010064";"Nürensdorf";"309";"32";"210.00"
"2020";"010064";"Nürensdorf";"309";"57";"3205.20"
"2020";"010064";"Nürensdorf";"309";"61";"3305.45"
"2020";"010064";"Nürensdorf";"309";"87";"500.00"
"2020";"010064";"Nürensdorf";"310";"01";"23419.34"
"2020";"010064";"Nürensdorf";"310";"02";"19279.35"
"2020";"010064";"Nürensdorf";"310";"11";"11781.85"
"2020";"010064";"Nürensdorf";"310";"14";"21972.65"
"2020";"010064";"Nürensdorf";"310";"15";"11357.50"
"2020";"010064";"Nürensdorf";"310";"16";"1100.00"
"2020";"010064";"Nürensdorf";"310";"21";"441428.74"
"2020";"010064";"Nürensdorf";"310";"31";"200.00"
"2020";"010064";"Nürensdorf";"310";"32";"39921.92"
"2020";"010064";"Nürensdorf";"310";"33";"46095.60"
"2020";"010064";"Nürensdorf";"310";"34";"9832.76"
"2020";"010064";"Nürensdorf";"310";"42";"1200.00"
"2020";"010064";"Nürensdorf";"310";"43";"1201.70"
"2020";"010064";"Nürensdorf";"310";"49";"1200.00"
"2020";"010064";"Nürensdorf";"310";"53";"900.00"
"2020";"010064";"Nürensdorf";"310";"54";"2826.84"
"2020";"010064";"Nürensdorf";"310";"57";"43159.10"
"2020";"010064";"Nürensdorf";"310";"61";"41334.27"
"2020";"010064";"Nürensdorf";"310";"62";"3224.95"
"2020";"010064";"Nürensdorf";"310";"71";"364499.63"
"2020";"010064";"Nürensdorf";"310";"72";"2800.00"
"2020";"010064";"Nürensdorf";"310";"73";"8497.15"
"2020";"010064";"Nürensdorf";"310";"74";"1600.00"
"2020";"010064";"Nürensdorf";"310";"75";"1500.00"
"2020";"010064";"Nürensdorf";"310";"77";"6700.00"
"2020";"010064";"Nürensdorf";"310";"79";"7900.00"
"2020";"010064";"Nürensdorf";"310";"87";"1400.00"
"2020";"010064";"Nürensdorf";"310";"96";"6200.00"
"2020";"010064";"Nürensdorf";"311";"02";"80495.76"
"2020";"010064";"Nürensdorf";"311";"11";"1353.90"
"2020";"010064";"Nürensdorf";"311";"15";"21351.81"
"2020";"010064";"Nürensdorf";"311";"21";"200494.01"
"2020";"010064";"Nürensdorf";"311";"32";"4967.15"
"2020";"010064";"Nürensdorf";"311";"57";"673.85"
"2020";"010064";"Nürensdorf";"311";"61";"11645.15"
