"jahr";"nr";"gemeinde";"konto";"funktion";"betrag"
"2022";"010066";"Opfikon";"100";"";"28173152.23"
"2022";"010066";"Opfikon";"101";"";"41954946.80"
"2022";"010066";"Opfikon";"104";"";"1293645.21"
"2022";"010066";"Opfikon";"107";"";"36198.00"
"2022";"010066";"Opfikon";"108";"";"81319493.42"
"2022";"010066";"Opfikon";"140";"";"222304166.40"
"2022";"010066";"Opfikon";"142";"";"2320867.75"
"2022";"010066";"Opfikon";"144";"";"1337600.00"
"2022";"010066";"Opfikon";"145";"";"12061357.53"
"2022";"010066";"Opfikon";"200";"";"50146384.78"
"2022";"010066";"Opfikon";"204";"";"452304.85"
"2022";"010066";"Opfikon";"205";"";"26603499.01"
"2022";"010066";"Opfikon";"206";"";"30000000.00"
"2022";"010066";"Opfikon";"208";"";"27930000.00"
"2022";"010066";"Opfikon";"209";"";"789857.51"
"2022";"010066";"Opfikon";"290";"";"13894784.87"
"2022";"010066";"Opfikon";"299";"";"240984596.32"
"2022";"010066";"Opfikon";"300";"01";"549894.45"
"2022";"010066";"Opfikon";"300";"02";"7531.35"
"2022";"010066";"Opfikon";"300";"14";"8416.00"
"2022";"010066";"Opfikon";"300";"15";"92143.00"
"2022";"010066";"Opfikon";"300";"16";"13677.00"
"2022";"010066";"Opfikon";"300";"21";"106066.50"
"2022";"010066";"Opfikon";"300";"32";"9458.05"
"2022";"010066";"Opfikon";"300";"34";"940.00"
"2022";"010066";"Opfikon";"300";"53";"884.00"
"2022";"010066";"Opfikon";"300";"57";"28471.95"
"2022";"010066";"Opfikon";"300";"73";"1320.00"
"2022";"010066";"Opfikon";"300";"77";"312.00"
"2022";"010066";"Opfikon";"300";"81";"762.00"
"2022";"010066";"Opfikon";"300";"82";"126.00"
"2022";"010066";"Opfikon";"301";"01";"53544.50"
"2022";"010066";"Opfikon";"301";"02";"3723150.75"
"2022";"010066";"Opfikon";"301";"11";"818377.60"
"2022";"010066";"Opfikon";"301";"12";"102031.15"
"2022";"010066";"Opfikon";"301";"14";"4523598.80"
"2022";"010066";"Opfikon";"301";"15";"458057.50"
"2022";"010066";"Opfikon";"301";"16";"15239.00"
"2022";"010066";"Opfikon";"301";"21";"4755211.90"
"2022";"010066";"Opfikon";"301";"32";"235826.95"
"2022";"010066";"Opfikon";"301";"34";"2028322.70"
"2022";"010066";"Opfikon";"301";"42";"26863.15"
"2022";"010066";"Opfikon";"301";"43";"445783.35"
"2022";"010066";"Opfikon";"301";"53";"89394.50"
"2022";"010066";"Opfikon";"301";"54";"214838.85"
"2022";"010066";"Opfikon";"301";"57";"2045279.35"
"2022";"010066";"Opfikon";"301";"61";"485951.05"
"2022";"010066";"Opfikon";"301";"62";"3400.00"
"2022";"010066";"Opfikon";"301";"72";"203660.00"
"2022";"010066";"Opfikon";"301";"73";"311853.65"
"2022";"010066";"Opfikon";"301";"77";"113858.60"
"2022";"010066";"Opfikon";"301";"79";"156485.00"
"2022";"010066";"Opfikon";"301";"96";"30350.00"
"2022";"010066";"Opfikon";"302";"21";"7512881.10"
"2022";"010066";"Opfikon";"304";"02";"86.85"
"2022";"010066";"Opfikon";"304";"11";"36465.95"
"2022";"010066";"Opfikon";"304";"15";"2400.00"
"2022";"010066";"Opfikon";"304";"21";"72176.80"
"2022";"010066";"Opfikon";"304";"32";"1660.25"
"2022";"010066";"Opfikon";"304";"34";"12234.75"
"2022";"010066";"Opfikon";"304";"61";"12594.75"
"2022";"010066";"Opfikon";"304";"72";"5919.70"
"2022";"010066";"Opfikon";"304";"73";"152.70"
"2022";"010066";"Opfikon";"304";"77";"888.80"
"2022";"010066";"Opfikon";"305";"01";"108732.75"
"2022";"010066";"Opfikon";"305";"02";"774185.20"
"2022";"010066";"Opfikon";"305";"11";"182614.45"
"2022";"010066";"Opfikon";"305";"12";"21172.45"
"2022";"010066";"Opfikon";"305";"14";"919145.05"
"2022";"010066";"Opfikon";"305";"15";"61179.50"
"2022";"010066";"Opfikon";"305";"16";"3274.60"
"2022";"010066";"Opfikon";"305";"21";"2224942.10"
"2022";"010066";"Opfikon";"305";"32";"53355.55"
"2022";"010066";"Opfikon";"305";"34";"386709.30"
"2022";"010066";"Opfikon";"305";"42";"1277.90"
"2022";"010066";"Opfikon";"305";"43";"100288.45"
"2022";"010066";"Opfikon";"305";"53";"21300.35"
"2022";"010066";"Opfikon";"305";"54";"39578.95"
"2022";"010066";"Opfikon";"305";"57";"412684.45"
"2022";"010066";"Opfikon";"305";"61";"110276.25"
"2022";"010066";"Opfikon";"305";"62";"600.00"
"2022";"010066";"Opfikon";"305";"72";"36558.05"
"2022";"010066";"Opfikon";"305";"73";"65846.30"
"2022";"010066";"Opfikon";"305";"77";"22612.60"
"2022";"010066";"Opfikon";"305";"79";"27615.00"
"2022";"010066";"Opfikon";"305";"81";"3.00"
"2022";"010066";"Opfikon";"305";"82";"9.75"
"2022";"010066";"Opfikon";"305";"96";"5252.75"
"2022";"010066";"Opfikon";"309";"01";"22888.65"
"2022";"010066";"Opfikon";"309";"02";"292489.30"
"2022";"010066";"Opfikon";"309";"11";"23317.60"
"2022";"010066";"Opfikon";"309";"12";"980.00"
"2022";"010066";"Opfikon";"309";"14";"59281.40"
"2022";"010066";"Opfikon";"309";"15";"46500.35"
"2022";"010066";"Opfikon";"309";"16";"557.80"
"2022";"010066";"Opfikon";"309";"21";"472187.63"
"2022";"010066";"Opfikon";"309";"32";"3638.45"
"2022";"010066";"Opfikon";"309";"34";"33050.30"
"2022";"010066";"Opfikon";"309";"43";"22888.05"
"2022";"010066";"Opfikon";"309";"53";"682.40"
"2022";"010066";"Opfikon";"309";"54";"8135.50"
"2022";"010066";"Opfikon";"309";"57";"22442.55"
"2022";"010066";"Opfikon";"309";"61";"24659.35"
"2022";"010066";"Opfikon";"309";"73";"1798.05"
"2022";"010066";"Opfikon";"309";"76";"869.60"
"2022";"010066";"Opfikon";"309";"77";"670.00"
"2022";"010066";"Opfikon";"310";"01";"54914.20"
"2022";"010066";"Opfikon";"310";"02";"456658.00"
"2022";"010066";"Opfikon";"310";"11";"8790.60"
"2022";"010066";"Opfikon";"310";"12";"350.35"
"2022";"010066";"Opfikon";"310";"14";"33029.95"
"2022";"010066";"Opfikon";"310";"15";"19997.60"
"2022";"010066";"Opfikon";"310";"16";"24545.65"
"2022";"010066";"Opfikon";"310";"21";"1472896.75"
"2022";"010066";"Opfikon";"310";"32";"74240.16"
"2022";"010066";"Opfikon";"310";"34";"407159.40"
"2022";"010066";"Opfikon";"310";"43";"66085.35"
"2022";"010066";"Opfikon";"310";"49";"181.00"
"2022";"010066";"Opfikon";"310";"53";"1441.50"
"2022";"010066";"Opfikon";"310";"54";"2646.50"
"2022";"010066";"Opfikon";"310";"57";"2589.90"
"2022";"010066";"Opfikon";"310";"61";"46461.70"
"2022";"010066";"Opfikon";"310";"72";"1982.85"
"2022";"010066";"Opfikon";"310";"73";"16643.25"
"2022";"010066";"Opfikon";"310";"76";"974.75"
"2022";"010066";"Opfikon";"310";"77";"52069.35"
"2022";"010066";"Opfikon";"311";"01";"2166.95"
"2022";"010066";"Opfikon";"311";"02";"163387.45"
"2022";"010066";"Opfikon";"311";"11";"64527.45"
"2022";"010066";"Opfikon";"311";"12";"3200.00"
"2022";"010066";"Opfikon";"311";"14";"101733.80"
"2022";"010066";"Opfikon";"311";"15";"25475.40"
"2022";"010066";"Opfikon";"311";"16";"1607.90"
"2022";"010066";"Opfikon";"311";"21";"613698.36"
"2022";"010066";"Opfikon";"311";"32";"4796.90"
"2022";"010066";"Opfikon";"311";"34";"161637.45"
"2022";"010066";"Opfikon";"311";"54";"2464.10"
"2022";"010066";"Opfikon";"311";"57";"29089.85"
"2022";"010066";"Opfikon";"311";"61";"38228.00"
"2022";"010066";"Opfikon";"311";"62";"607.45"
"2022";"010066";"Opfikon";"311";"72";"2029.65"
"2022";"010066";"Opfikon";"311";"73";"7915.00"
"2022";"010066";"Opfikon";"312";"02";"165969.95"
"2022";"010066";"Opfikon";"312";"14";"6904.65"
"2022";"010066";"Opfikon";"312";"15";"185.45"
"2022";"010066";"Opfikon";"312";"16";"8376.30"
"2022";"010066";"Opfikon";"312";"21";"955815.00"
"2022";"010066";"Opfikon";"312";"31";"17160.25"
"2022";"010066";"Opfikon";"312";"32";"3700.95"
"2022";"010066";"Opfikon";"312";"34";"721186.70"
"2022";"010066";"Opfikon";"312";"54";"2833.45"
"2022";"010066";"Opfikon";"312";"57";"26627.05"
"2022";"010066";"Opfikon";"312";"61";"390433.60"
"2022";"010066";"Opfikon";"312";"62";"17057.90"
"2022";"010066";"Opfikon";"312";"72";"66373.05"
"2022";"010066";"Opfikon";"312";"73";"1584.00"
"2022";"010066";"Opfikon";"312";"77";"30060.65"
"2022";"010066";"Opfikon";"313";"01";"172182.85"
"2022";"010066";"Opfikon";"313";"02";"958605.16"
"2022";"010066";"Opfikon";"313";"11";"121972.62"
"2022";"010066";"Opfikon";"313";"12";"39769.20"
"2022";"010066";"Opfikon";"313";"14";"639307.09"
"2022";"010066";"Opfikon";"313";"15";"33009.55"
"2022";"010066";"Opfikon";"313";"16";"30883.00"
"2022";"010066";"Opfikon";"313";"21";"3092655.99"
"2022";"010066";"Opfikon";"313";"22";"16662.85"
"2022";"010066";"Opfikon";"313";"31";"984.00"
"2022";"010066";"Opfikon";"313";"32";"135877.01"
"2022";"010066";"Opfikon";"313";"34";"514735.37"
"2022";"010066";"Opfikon";"313";"42";"30971.00"
"2022";"010066";"Opfikon";"313";"43";"155606.35"
"2022";"010066";"Opfikon";"313";"49";"9435.65"
"2022";"010066";"Opfikon";"313";"52";"7630.00"
"2022";"010066";"Opfikon";"313";"53";"46365.35"
"2022";"010066";"Opfikon";"313";"54";"15815.95"
"2022";"010066";"Opfikon";"313";"57";"976555.30"
"2022";"010066";"Opfikon";"313";"61";"191046.19"
"2022";"010066";"Opfikon";"313";"62";"10097.17"
"2022";"010066";"Opfikon";"313";"63";"50524.25"
"2022";"010066";"Opfikon";"313";"72";"3240731.93"
"2022";"010066";"Opfikon";"313";"73";"1726416.16"
"2022";"010066";"Opfikon";"313";"75";"34939.55"
"2022";"010066";"Opfikon";"313";"76";"109802.00"
"2022";"010066";"Opfikon";"313";"77";"133592.65"
"2022";"010066";"Opfikon";"313";"79";"79058.15"
"2022";"010066";"Opfikon";"313";"82";"70.00"
"2022";"010066";"Opfikon";"314";"02";"511380.55"
"2022";"010066";"Opfikon";"314";"14";"38188.35"
"2022";"010066";"Opfikon";"314";"16";"9779.75"
"2022";"010066";"Opfikon";"314";"21";"1648032.58"
"2022";"010066";"Opfikon";"314";"31";"15378.75"
"2022";"010066";"Opfikon";"314";"32";"368.45"
"2022";"010066";"Opfikon";"314";"34";"692468.70"
"2022";"010066";"Opfikon";"314";"54";"17028.10"
"2022";"010066";"Opfikon";"314";"57";"150976.80"
"2022";"010066";"Opfikon";"314";"61";"510191.35"
"2022";"010066";"Opfikon";"314";"62";"112950.35"
"2022";"010066";"Opfikon";"314";"71";"92558.50"
"2022";"010066";"Opfikon";"314";"72";"365383.51"
"2022";"010066";"Opfikon";"314";"73";"1856.40"
"2022";"010066";"Opfikon";"314";"75";"9103.70"
"2022";"010066";"Opfikon";"314";"77";"218618.00"
"2022";"010066";"Opfikon";"315";"02";"359089.24"
"2022";"010066";"Opfikon";"315";"11";"28152.80"
"2022";"010066";"Opfikon";"315";"14";"17778.10"
"2022";"010066";"Opfikon";"315";"15";"28937.45"
"2022";"010066";"Opfikon";"315";"16";"1460.55"
"2022";"010066";"Opfikon";"315";"21";"139004.10"
"2022";"010066";"Opfikon";"315";"32";"12182.15"
"2022";"010066";"Opfikon";"315";"34";"99940.80"
"2022";"010066";"Opfikon";"315";"43";"14543.05"
"2022";"010066";"Opfikon";"315";"57";"25415.00"
"2022";"010066";"Opfikon";"315";"61";"74714.40"
"2022";"010066";"Opfikon";"315";"62";"3646.70"
"2022";"010066";"Opfikon";"315";"73";"102341.35"
"2022";"010066";"Opfikon";"316";"02";"61934.80"
"2022";"010066";"Opfikon";"316";"11";"11040.00"
