"jahr";"nr";"gemeinde";"konto";"funktion";"betrag"
"2015";"112500";"Trimbach";"100";"";"2490103.41"
"2015";"112500";"Trimbach";"101";"";"6140958.96"
"2015";"112500";"Trimbach";"104";"";"804678.70"
"2015";"112500";"Trimbach";"106";"";"1.00"
"2015";"112500";"Trimbach";"107";"";"451000.00"
"2015";"112500";"Trimbach";"108";"";"3468167.40"
"2015";"112500";"Trimbach";"140";"";"14566973.73"
"2015";"112500";"Trimbach";"142";"";"129566.40"
"2015";"112500";"Trimbach";"144";"";"82656.00"
"2015";"112500";"Trimbach";"145";"";"1.00"
"2015";"112500";"Trimbach";"146";"";"1.00"
"2015";"112500";"Trimbach";"200";"";"2821304.02"
"2015";"112500";"Trimbach";"204";"";"764696.10"
"2015";"112500";"Trimbach";"206";"";"18000000.00"
"2015";"112500";"Trimbach";"208";"";"16107.00"
"2015";"112500";"Trimbach";"209";"";"3574729.06"
"2015";"112500";"Trimbach";"299";"";"2957271.42"
"2015";"112500";"Trimbach";"300";"01";"80670.00"
"2015";"112500";"Trimbach";"300";"12";"1500.00"
"2015";"112500";"Trimbach";"300";"15";"8960.00"
"2015";"112500";"Trimbach";"300";"81";"774.90"
"2015";"112500";"Trimbach";"301";"02";"888683.10"
"2015";"112500";"Trimbach";"301";"14";"134342.00"
"2015";"112500";"Trimbach";"301";"15";"157445.70"
"2015";"112500";"Trimbach";"301";"16";"2550.00"
"2015";"112500";"Trimbach";"301";"21";"1058792.38"
"2015";"112500";"Trimbach";"301";"32";"114820.95"
"2015";"112500";"Trimbach";"301";"43";"14087.85"
"2015";"112500";"Trimbach";"301";"54";"111125.40"
"2015";"112500";"Trimbach";"301";"61";"425277.15"
"2015";"112500";"Trimbach";"301";"72";"72250.00"
"2015";"112500";"Trimbach";"301";"73";"114750.00"
"2015";"112500";"Trimbach";"301";"77";"32460.50"
"2015";"112500";"Trimbach";"302";"21";"7531593.65"
"2015";"112500";"Trimbach";"305";"01";"7074.75"
"2015";"112500";"Trimbach";"305";"02";"168012.34"
"2015";"112500";"Trimbach";"305";"12";"114.35"
"2015";"112500";"Trimbach";"305";"14";"23707.00"
"2015";"112500";"Trimbach";"305";"15";"3672.95"
"2015";"112500";"Trimbach";"305";"16";"450.00"
"2015";"112500";"Trimbach";"305";"21";"1535666.14"
"2015";"112500";"Trimbach";"305";"32";"24908.69"
"2015";"112500";"Trimbach";"305";"43";"859.15"
"2015";"112500";"Trimbach";"305";"54";"21843.99"
"2015";"112500";"Trimbach";"305";"61";"94648.14"
"2015";"112500";"Trimbach";"305";"72";"12750.00"
"2015";"112500";"Trimbach";"305";"73";"20250.00"
"2015";"112500";"Trimbach";"305";"77";"5456.70"
"2015";"112500";"Trimbach";"306";"53";"118175.10"
"2015";"112500";"Trimbach";"309";"02";"27780.94"
"2015";"112500";"Trimbach";"309";"15";"4157.05"
"2015";"112500";"Trimbach";"309";"21";"54326.45"
"2015";"112500";"Trimbach";"309";"54";"2821.40"
"2015";"112500";"Trimbach";"309";"61";"4623.90"
"2015";"112500";"Trimbach";"310";"01";"1564.40"
"2015";"112500";"Trimbach";"310";"02";"44978.25"
"2015";"112500";"Trimbach";"310";"15";"5986.87"
"2015";"112500";"Trimbach";"310";"21";"320164.50"
"2015";"112500";"Trimbach";"310";"32";"5535.15"
