"jahr";"nr";"gemeinde";"konto";"funktion";"betrag"
"2016";"194236";"Muri (AG)";"100";"";"2403058.12"
"2016";"194236";"Muri (AG)";"101";"";"9563639.95"
"2016";"194236";"Muri (AG)";"104";"";"592753.75"
"2016";"194236";"Muri (AG)";"108";"";"19956622.00"
"2016";"194236";"Muri (AG)";"140";"";"92987033.31"
"2016";"194236";"Muri (AG)";"142";"";"294286.65"
"2016";"194236";"Muri (AG)";"145";"";"4009230.00"
"2016";"194236";"Muri (AG)";"146";"";"2229460.48"
"2016";"194236";"Muri (AG)";"200";"";"5593478.20"
"2016";"194236";"Muri (AG)";"204";"";"176191.60"
"2016";"194236";"Muri (AG)";"205";"";"87704.75"
"2016";"194236";"Muri (AG)";"206";"";"26585761.46"
"2016";"194236";"Muri (AG)";"209";"";"987868.65"
"2016";"194236";"Muri (AG)";"290";"";"18518917.08"
"2016";"194236";"Muri (AG)";"292";"";"97094.82"
"2016";"194236";"Muri (AG)";"295";"";"59899150.46"
"2016";"194236";"Muri (AG)";"299";"";"20089917.24"
"2016";"194236";"Muri (AG)";"300";"01";"249157.10"
"2016";"194236";"Muri (AG)";"300";"02";"6415.00"
"2016";"194236";"Muri (AG)";"300";"11";"1560.00"
"2016";"194236";"Muri (AG)";"300";"14";"1430.00"
"2016";"194236";"Muri (AG)";"300";"15";"4035.00"
"2016";"194236";"Muri (AG)";"300";"21";"55154.80"
"2016";"194236";"Muri (AG)";"300";"32";"2665.00"
"2016";"194236";"Muri (AG)";"300";"34";"8800.00"
"2016";"194236";"Muri (AG)";"300";"54";"2405.00"
"2016";"194236";"Muri (AG)";"300";"75";"845.00"
"2016";"194236";"Muri (AG)";"300";"77";"715.00"
"2016";"194236";"Muri (AG)";"300";"85";"1170.00"
"2016";"194236";"Muri (AG)";"301";"02";"1709310.35"
"2016";"194236";"Muri (AG)";"301";"11";"1672692.66"
"2016";"194236";"Muri (AG)";"301";"14";"521400.05"
"2016";"194236";"Muri (AG)";"301";"15";"296205.34"
"2016";"194236";"Muri (AG)";"301";"16";"9869.75"
"2016";"194236";"Muri (AG)";"301";"21";"1013585.39"
"2016";"194236";"Muri (AG)";"301";"32";"35370.66"
"2016";"194236";"Muri (AG)";"301";"34";"41365.89"
"2016";"194236";"Muri (AG)";"301";"43";"13350.55"
"2016";"194236";"Muri (AG)";"301";"53";"71911.45"
"2016";"194236";"Muri (AG)";"301";"57";"244642.60"
"2016";"194236";"Muri (AG)";"301";"61";"306708.75"
"2016";"194236";"Muri (AG)";"301";"71";"2393.47"
"2016";"194236";"Muri (AG)";"301";"72";"157975.35"
"2016";"194236";"Muri (AG)";"301";"73";"120853.85"
"2016";"194236";"Muri (AG)";"301";"74";"11846.45"
"2016";"194236";"Muri (AG)";"301";"77";"80999.48"
"2016";"194236";"Muri (AG)";"301";"81";"2570.83"
"2016";"194236";"Muri (AG)";"301";"96";"3684.75"
"2016";"194236";"Muri (AG)";"302";"21";"467886.00"
"2016";"194236";"Muri (AG)";"304";"21";"31260.00"
"2016";"194236";"Muri (AG)";"304";"73";"1000.00"
"2016";"194236";"Muri (AG)";"305";"01";"45521.25"
"2016";"194236";"Muri (AG)";"305";"02";"294889.01"
"2016";"194236";"Muri (AG)";"305";"11";"299564.95"
"2016";"194236";"Muri (AG)";"305";"14";"91896.16"
"2016";"194236";"Muri (AG)";"305";"15";"22884.21"
"2016";"194236";"Muri (AG)";"305";"16";"2015.60"
"2016";"194236";"Muri (AG)";"305";"21";"248078.47"
"2016";"194236";"Muri (AG)";"305";"32";"6860.99"
"2016";"194236";"Muri (AG)";"305";"34";"7342.56"
"2016";"194236";"Muri (AG)";"305";"43";"896.95"
"2016";"194236";"Muri (AG)";"305";"53";"12653.95"
"2016";"194236";"Muri (AG)";"305";"54";"486.10"
"2016";"194236";"Muri (AG)";"305";"57";"45008.40"
"2016";"194236";"Muri (AG)";"305";"61";"54721.05"
"2016";"194236";"Muri (AG)";"305";"71";"422.38"
"2016";"194236";"Muri (AG)";"305";"72";"30100.65"
"2016";"194236";"Muri (AG)";"305";"73";"21428.20"
"2016";"194236";"Muri (AG)";"305";"74";"2090.55"
"2016";"194236";"Muri (AG)";"305";"75";"26.55"
"2016";"194236";"Muri (AG)";"305";"77";"14304.88"
"2016";"194236";"Muri (AG)";"305";"81";"286.18"
"2016";"194236";"Muri (AG)";"305";"85";"16.40"
"2016";"194236";"Muri (AG)";"305";"96";"194.80"
