"jahr";"nr";"gemeinde";"konto";"funktion";"betrag"
"2016";"132768";"Ettingen";"100";"";"3600463.29"
"2016";"132768";"Ettingen";"101";"";"4276775.85"
"2016";"132768";"Ettingen";"104";"";"1952909.74"
"2016";"132768";"Ettingen";"106";"";"1.00"
"2016";"132768";"Ettingen";"107";"";"13701.00"
"2016";"132768";"Ettingen";"108";"";"7534119.00"
"2016";"132768";"Ettingen";"140";"";"13595566.07"
"2016";"132768";"Ettingen";"142";"";"2.00"
"2016";"132768";"Ettingen";"146";"";"596006.00"
"2016";"132768";"Ettingen";"200";"";"2739270.84"
"2016";"132768";"Ettingen";"204";"";"482580.70"
"2016";"132768";"Ettingen";"206";"";"11500000.00"
"2016";"132768";"Ettingen";"209";"";"302995.15"
"2016";"132768";"Ettingen";"290";"";"4627178.48"
"2016";"132768";"Ettingen";"293";"";"5212031.94"
"2016";"132768";"Ettingen";"296";"";"2159634.75"
"2016";"132768";"Ettingen";"299";"";"4545852.09"
"2016";"132768";"Ettingen";"300";"01";"225370.05"
"2016";"132768";"Ettingen";"300";"15";"29190.00"
"2016";"132768";"Ettingen";"300";"21";"20421.25"
"2016";"132768";"Ettingen";"300";"32";"3650.00"
"2016";"132768";"Ettingen";"300";"33";"315.00"
"2016";"132768";"Ettingen";"300";"34";"2094.55"
"2016";"132768";"Ettingen";"300";"53";"1732.50"
"2016";"132768";"Ettingen";"300";"54";"621.25"
"2016";"132768";"Ettingen";"300";"57";"13602.50"
"2016";"132768";"Ettingen";"300";"62";"2727.50"
"2016";"132768";"Ettingen";"300";"73";"5874.70"
"2016";"132768";"Ettingen";"300";"75";"3373.75"
"2016";"132768";"Ettingen";"300";"79";"2963.75"
"2016";"132768";"Ettingen";"300";"87";"3360.00"
"2016";"132768";"Ettingen";"301";"02";"1306938.65"
"2016";"132768";"Ettingen";"301";"11";"90000.00"
"2016";"132768";"Ettingen";"301";"14";"59157.95"
"2016";"132768";"Ettingen";"301";"15";"126812.65"
"2016";"132768";"Ettingen";"301";"21";"424850.95"
"2016";"132768";"Ettingen";"301";"33";"6800.00"
"2016";"132768";"Ettingen";"301";"43";"7525.00"
"2016";"132768";"Ettingen";"301";"53";"5462.80"
"2016";"132768";"Ettingen";"301";"54";"85039.25"
"2016";"132768";"Ettingen";"301";"57";"346132.45"
"2016";"132768";"Ettingen";"301";"61";"455173.30"
"2016";"132768";"Ettingen";"301";"71";"38552.80"
"2016";"132768";"Ettingen";"301";"72";"63750.00"
"2016";"132768";"Ettingen";"301";"73";"45109.85"
"2016";"132768";"Ettingen";"301";"77";"2414.00"
"2016";"132768";"Ettingen";"301";"81";"6525.00"
"2016";"132768";"Ettingen";"302";"21";"3305342.40"
"2016";"132768";"Ettingen";"303";"21";"5904.90"
"2016";"132768";"Ettingen";"304";"02";"27867.15"
"2016";"132768";"Ettingen";"304";"11";"1600.00"
"2016";"132768";"Ettingen";"304";"21";"39730.50"
"2016";"132768";"Ettingen";"304";"57";"19166.35"
"2016";"132768";"Ettingen";"304";"61";"24290.40"
"2016";"132768";"Ettingen";"304";"77";"384.00"
"2016";"132768";"Ettingen";"305";"01";"9628.20"
"2016";"132768";"Ettingen";"305";"02";"213500.85"
"2016";"132768";"Ettingen";"305";"11";"18202.50"
"2016";"132768";"Ettingen";"305";"14";"10439.65"
"2016";"132768";"Ettingen";"305";"15";"4264.65"
"2016";"132768";"Ettingen";"305";"21";"767472.60"
"2016";"132768";"Ettingen";"305";"33";"1200.00"
"2016";"132768";"Ettingen";"305";"43";"620.00"
"2016";"132768";"Ettingen";"305";"53";"964.00"
"2016";"132768";"Ettingen";"305";"54";"14945.95"
"2016";"132768";"Ettingen";"305";"57";"70012.90"
"2016";"132768";"Ettingen";"305";"61";"103637.85"
"2016";"132768";"Ettingen";"305";"71";"5576.80"
