"jahr";"nr";"gemeinde";"konto";"funktion";"betrag"
"2022";"010056";"Embrach";"100";"";"22909910.16"
"2022";"010056";"Embrach";"101";"";"15280407.92"
"2022";"010056";"Embrach";"102";"";"21000000.00"
"2022";"010056";"Embrach";"104";"";"64988.25"
"2022";"010056";"Embrach";"107";"";"4346401.00"
"2022";"010056";"Embrach";"108";"";"8781507.00"
"2022";"010056";"Embrach";"140";"";"62127049.49"
"2022";"010056";"Embrach";"144";"";"3058320.00"
"2022";"010056";"Embrach";"145";"";"8250148.41"
"2022";"010056";"Embrach";"146";"";"13787.25"
"2022";"010056";"Embrach";"200";"";"27243158.93"
"2022";"010056";"Embrach";"204";"";"1018538.01"
"2022";"010056";"Embrach";"205";"";"522000.00"
"2022";"010056";"Embrach";"206";"";"21000000.00"
"2022";"010056";"Embrach";"208";"";"120765.95"
"2022";"010056";"Embrach";"209";"";"7274124.75"
"2022";"010056";"Embrach";"290";"";"4778460.33"
"2022";"010056";"Embrach";"299";"";"83875471.51"
"2022";"010056";"Embrach";"300";"01";"31122.40"
"2022";"010056";"Embrach";"300";"02";"4150.00"
"2022";"010056";"Embrach";"300";"12";"349600.20"
"2022";"010056";"Embrach";"300";"14";"2400.00"
"2022";"010056";"Embrach";"300";"21";"82000.00"
"2022";"010056";"Embrach";"300";"32";"3000.00"
"2022";"010056";"Embrach";"300";"34";"3000.00"
"2022";"010056";"Embrach";"300";"53";"19075.00"
"2022";"010056";"Embrach";"300";"54";"13332.85"
"2022";"010056";"Embrach";"300";"57";"20000.00"
"2022";"010056";"Embrach";"301";"02";"1500717.43"
"2022";"010056";"Embrach";"301";"12";"12650.00"
"2022";"010056";"Embrach";"301";"14";"1232519.27"
"2022";"010056";"Embrach";"301";"16";"251.60"
"2022";"010056";"Embrach";"301";"21";"1867833.40"
"2022";"010056";"Embrach";"301";"32";"135603.85"
"2022";"010056";"Embrach";"301";"34";"491648.25"
"2022";"010056";"Embrach";"301";"42";"52341.25"
"2022";"010056";"Embrach";"301";"43";"3659.40"
"2022";"010056";"Embrach";"301";"53";"41032.25"
"2022";"010056";"Embrach";"301";"54";"125342.00"
"2022";"010056";"Embrach";"301";"55";"210970.30"
"2022";"010056";"Embrach";"301";"57";"688670.95"
"2022";"010056";"Embrach";"301";"61";"245988.30"
"2022";"010056";"Embrach";"301";"71";"1620.00"
"2022";"010056";"Embrach";"301";"72";"90461.25"
"2022";"010056";"Embrach";"301";"73";"319983.25"
"2022";"010056";"Embrach";"301";"74";"6293.30"
"2022";"010056";"Embrach";"301";"76";"19506.00"
"2022";"010056";"Embrach";"301";"77";"95627.15"
"2022";"010056";"Embrach";"301";"79";"88967.35"
"2022";"010056";"Embrach";"301";"81";"7025.00"
"2022";"010056";"Embrach";"301";"82";"306978.55"
"2022";"010056";"Embrach";"302";"21";"2916396.85"
"2022";"010056";"Embrach";"302";"29";"30066.40"
"2022";"010056";"Embrach";"304";"21";"69520.75"
"2022";"010056";"Embrach";"304";"73";"210.00"
"2022";"010056";"Embrach";"305";"01";"2142.75"
"2022";"010056";"Embrach";"305";"02";"333671.77"
"2022";"010056";"Embrach";"305";"12";"66892.65"
"2022";"010056";"Embrach";"305";"14";"235816.68"
"2022";"010056";"Embrach";"305";"16";"31.10"
"2022";"010056";"Embrach";"305";"21";"1051703.35"
"2022";"010056";"Embrach";"305";"29";"2479.80"
"2022";"010056";"Embrach";"305";"32";"24901.20"
"2022";"010056";"Embrach";"305";"34";"97678.90"
"2022";"010056";"Embrach";"305";"42";"12744.20"
"2022";"010056";"Embrach";"305";"43";"350.25"
"2022";"010056";"Embrach";"305";"53";"10731.70"
"2022";"010056";"Embrach";"305";"54";"27812.90"
"2022";"010056";"Embrach";"305";"55";"42111.90"
"2022";"010056";"Embrach";"305";"57";"128038.70"
"2022";"010056";"Embrach";"305";"61";"56356.60"
"2022";"010056";"Embrach";"305";"71";"30.70"
"2022";"010056";"Embrach";"305";"72";"20021.65"
"2022";"010056";"Embrach";"305";"73";"69086.00"
"2022";"010056";"Embrach";"305";"74";"1174.65"
"2022";"010056";"Embrach";"305";"76";"4672.05"
"2022";"010056";"Embrach";"305";"77";"22686.05"
"2022";"010056";"Embrach";"305";"79";"22731.60"
"2022";"010056";"Embrach";"305";"81";"116.60"
"2022";"010056";"Embrach";"305";"82";"81552.75"
"2022";"010056";"Embrach";"306";"53";"13864.80"
"2022";"010056";"Embrach";"309";"01";"500.00"
"2022";"010056";"Embrach";"309";"02";"135123.00"
"2022";"010056";"Embrach";"309";"12";"2795.00"
"2022";"010056";"Embrach";"309";"14";"3800.00"
"2022";"010056";"Embrach";"309";"21";"123664.27"
"2022";"010056";"Embrach";"309";"32";"435.40"
"2022";"010056";"Embrach";"309";"34";"4443.70"
"2022";"010056";"Embrach";"309";"42";"50.00"
"2022";"010056";"Embrach";"309";"49";"485.00"
"2022";"010056";"Embrach";"309";"53";"20.00"
"2022";"010056";"Embrach";"309";"54";"20.00"
"2022";"010056";"Embrach";"309";"55";"679.00"
"2022";"010056";"Embrach";"309";"57";"3600.00"
"2022";"010056";"Embrach";"309";"61";"4853.00"
"2022";"010056";"Embrach";"309";"72";"65.00"
"2022";"010056";"Embrach";"309";"73";"1334.35"
"2022";"010056";"Embrach";"309";"74";"141.75"
"2022";"010056";"Embrach";"309";"76";"15.00"
"2022";"010056";"Embrach";"309";"77";"160.90"
"2022";"010056";"Embrach";"309";"79";"50.00"
"2022";"010056";"Embrach";"309";"82";"11891.80"
"2022";"010056";"Embrach";"310";"01";"2648.00"
"2022";"010056";"Embrach";"310";"02";"53835.94"
"2022";"010056";"Embrach";"310";"11";"9009.35"
"2022";"010056";"Embrach";"310";"12";"11323.20"
"2022";"010056";"Embrach";"310";"14";"12132.00"
"2022";"010056";"Embrach";"310";"16";"413.90"
"2022";"010056";"Embrach";"310";"21";"738882.97"
"2022";"010056";"Embrach";"310";"22";"2285.58"
"2022";"010056";"Embrach";"310";"32";"44634.51"
"2022";"010056";"Embrach";"310";"34";"73417.27"
"2022";"010056";"Embrach";"310";"43";"2203.40"
"2022";"010056";"Embrach";"310";"53";"183.00"
"2022";"010056";"Embrach";"310";"54";"3405.75"
"2022";"010056";"Embrach";"310";"55";"193.05"
"2022";"010056";"Embrach";"310";"57";"1072.45"
"2022";"010056";"Embrach";"310";"61";"25960.52"
"2022";"010056";"Embrach";"310";"73";"69478.79"
"2022";"010056";"Embrach";"310";"77";"1037.90"
"2022";"010056";"Embrach";"310";"82";"464358.40"
"2022";"010056";"Embrach";"311";"01";"4631.10"
"2022";"010056";"Embrach";"311";"02";"74145.09"
"2022";"010056";"Embrach";"311";"11";"22829.80"
"2022";"010056";"Embrach";"311";"14";"24410.84"
"2022";"010056";"Embrach";"311";"21";"193753.16"
"2022";"010056";"Embrach";"311";"32";"10155.55"
"2022";"010056";"Embrach";"311";"34";"40841.17"
"2022";"010056";"Embrach";"311";"55";"139.80"
"2022";"010056";"Embrach";"311";"57";"3105.00"
"2022";"010056";"Embrach";"311";"61";"42365.60"
"2022";"010056";"Embrach";"311";"72";"15199.32"
"2022";"010056";"Embrach";"311";"73";"7490.62"
"2022";"010056";"Embrach";"311";"74";"866.99"
"2022";"010056";"Embrach";"311";"77";"2025.70"
"2022";"010056";"Embrach";"311";"82";"49924.00"
"2022";"010056";"Embrach";"312";"02";"105623.50"
"2022";"010056";"Embrach";"312";"11";"355.80"
"2022";"010056";"Embrach";"312";"14";"1623.10"
"2022";"010056";"Embrach";"312";"16";"922.10"
"2022";"010056";"Embrach";"312";"21";"314215.95"
"2022";"010056";"Embrach";"312";"32";"2619.00"
"2022";"010056";"Embrach";"312";"34";"312601.60"
"2022";"010056";"Embrach";"312";"53";"10009.90"
"2022";"010056";"Embrach";"312";"61";"82771.65"
"2022";"010056";"Embrach";"312";"72";"110.26"
"2022";"010056";"Embrach";"312";"77";"9657.50"
"2022";"010056";"Embrach";"313";"01";"30722.67"
"2022";"010056";"Embrach";"313";"02";"692239.26"
"2022";"010056";"Embrach";"313";"11";"82879.47"
"2022";"010056";"Embrach";"313";"12";"29685.70"
"2022";"010056";"Embrach";"313";"14";"320542.93"
"2022";"010056";"Embrach";"313";"16";"627.10"
"2022";"010056";"Embrach";"313";"21";"358067.38"
"2022";"010056";"Embrach";"313";"22";"50033.70"
"2022";"010056";"Embrach";"313";"32";"23892.05"
"2022";"010056";"Embrach";"313";"34";"67344.96"
"2022";"010056";"Embrach";"313";"42";"9253.50"
"2022";"010056";"Embrach";"313";"43";"88017.50"
"2022";"010056";"Embrach";"313";"49";"826.60"
