"jahr";"nr";"gemeinde";"konto";"funktion";"betrag"
"2016";"204746";"Münchwilen (TG)";"100";"";"844798.62"
"2016";"204746";"Münchwilen (TG)";"101";"";"3728179.82"
"2016";"204746";"Münchwilen (TG)";"104";"";"68543.10"
"2016";"204746";"Münchwilen (TG)";"106";"";"24603.50"
"2016";"204746";"Münchwilen (TG)";"107";"";"236678.00"
"2016";"204746";"Münchwilen (TG)";"108";"";"5551326.10"
"2016";"204746";"Münchwilen (TG)";"140";"";"9996524.51"
"2016";"204746";"Münchwilen (TG)";"142";"";"10900.00"
"2016";"204746";"Münchwilen (TG)";"146";"";"1951500.00"
"2016";"204746";"Münchwilen (TG)";"200";"";"5553786.28"
"2016";"204746";"Münchwilen (TG)";"204";"";"349538.15"
"2016";"204746";"Münchwilen (TG)";"206";"";"8500000.00"
"2016";"204746";"Münchwilen (TG)";"208";"";"128672.25"
"2016";"204746";"Münchwilen (TG)";"209";"";"40888.35"
"2016";"204746";"Münchwilen (TG)";"290";"";"1583699.24"
"2016";"204746";"Münchwilen (TG)";"293";"";"637621.81"
"2016";"204746";"Münchwilen (TG)";"296";"";"2197378.55"
"2016";"204746";"Münchwilen (TG)";"299";"";"3421469.02"
"2016";"204746";"Münchwilen (TG)";"300";"01";"259184.90"
"2016";"204746";"Münchwilen (TG)";"300";"02";"1892.00"
"2016";"204746";"Münchwilen (TG)";"300";"14";"132.00"
"2016";"204746";"Münchwilen (TG)";"300";"16";"3238.00"
"2016";"204746";"Münchwilen (TG)";"300";"32";"1914.00"
"2016";"204746";"Münchwilen (TG)";"300";"53";"1622.00"
"2016";"204746";"Münchwilen (TG)";"300";"54";"1848.00"
"2016";"204746";"Münchwilen (TG)";"300";"57";"2574.00"
"2016";"204746";"Münchwilen (TG)";"300";"77";"198.00"
"2016";"204746";"Münchwilen (TG)";"301";"02";"806424.80"
"2016";"204746";"Münchwilen (TG)";"301";"14";"65700.80"
"2016";"204746";"Münchwilen (TG)";"301";"15";"192093.00"
"2016";"204746";"Münchwilen (TG)";"301";"16";"29205.70"
"2016";"204746";"Münchwilen (TG)";"301";"32";"52333.95"
"2016";"204746";"Münchwilen (TG)";"301";"34";"29911.10"
"2016";"204746";"Münchwilen (TG)";"301";"53";"25102.00"
"2016";"204746";"Münchwilen (TG)";"301";"54";"58910.15"
"2016";"204746";"Münchwilen (TG)";"301";"57";"215583.15"
"2016";"204746";"Münchwilen (TG)";"301";"61";"101127.65"
"2016";"204746";"Münchwilen (TG)";"301";"72";"15622.50"
"2016";"204746";"Münchwilen (TG)";"301";"73";"14059.95"
"2016";"204746";"Münchwilen (TG)";"301";"74";"15622.50"
"2016";"204746";"Münchwilen (TG)";"301";"77";"25132.25"
"2016";"204746";"Münchwilen (TG)";"301";"81";"2320.00"
"2016";"204746";"Münchwilen (TG)";"301";"82";"7810.65"
"2016";"204746";"Münchwilen (TG)";"301";"96";"1260.00"
"2016";"204746";"Münchwilen (TG)";"303";"02";"7787.60"
"2016";"204746";"Münchwilen (TG)";"303";"34";"8284.85"
"2016";"204746";"Münchwilen (TG)";"303";"57";"62309.65"
"2016";"204746";"Münchwilen (TG)";"303";"61";"39310.35"
"2016";"204746";"Münchwilen (TG)";"303";"72";"294.08"
"2016";"204746";"Münchwilen (TG)";"303";"73";"11056.97"
"2016";"204746";"Münchwilen (TG)";"303";"74";"11189.65"
"2016";"204746";"Münchwilen (TG)";"303";"77";"601.55"
"2016";"204746";"Münchwilen (TG)";"303";"82";"2915.60"
"2016";"204746";"Münchwilen (TG)";"305";"01";"38826.00"
"2016";"204746";"Münchwilen (TG)";"305";"02";"135297.20"
"2016";"204746";"Münchwilen (TG)";"305";"14";"9232.55"
"2016";"204746";"Münchwilen (TG)";"305";"15";"15183.50"
"2016";"204746";"Münchwilen (TG)";"305";"16";"4980.70"
"2016";"204746";"Münchwilen (TG)";"305";"32";"4930.10"
"2016";"204746";"Münchwilen (TG)";"305";"34";"4715.40"
"2016";"204746";"Münchwilen (TG)";"305";"53";"2641.95"
"2016";"204746";"Münchwilen (TG)";"305";"54";"10249.35"
"2016";"204746";"Münchwilen (TG)";"305";"57";"33791.10"
"2016";"204746";"Münchwilen (TG)";"305";"61";"17822.10"
"2016";"204746";"Münchwilen (TG)";"305";"72";"2929.10"
"2016";"204746";"Münchwilen (TG)";"305";"73";"2635.55"
"2016";"204746";"Münchwilen (TG)";"305";"74";"2929.10"
"2016";"204746";"Münchwilen (TG)";"305";"77";"4371.60"
"2016";"204746";"Münchwilen (TG)";"305";"82";"1463.80"
"2016";"204746";"Münchwilen (TG)";"305";"96";"2.20"
"2016";"204746";"Münchwilen (TG)";"309";"01";"9635.40"
"2016";"204746";"Münchwilen (TG)";"309";"02";"23072.33"
"2016";"204746";"Münchwilen (TG)";"309";"15";"51336.80"
"2016";"204746";"Münchwilen (TG)";"309";"32";"2052.50"
"2016";"204746";"Münchwilen (TG)";"309";"57";"17775.43"
"2016";"204746";"Münchwilen (TG)";"309";"61";"7445.20"
