"jahr";"nr";"gemeinde";"konto";"funktion";"betrag"
"2016";"010161";"Zollikon";"100";"";"28114355.46"
"2016";"010161";"Zollikon";"101";"";"8877921.73"
"2016";"010161";"Zollikon";"104";"";"216179.07"
"2016";"010161";"Zollikon";"106";"";"244561.91"
"2016";"010161";"Zollikon";"107";"";"283300.00"
"2016";"010161";"Zollikon";"108";"";"72644384.95"
"2016";"010161";"Zollikon";"140";"";"184189418.97"
"2016";"010161";"Zollikon";"142";"";"1600848.00"
"2016";"010161";"Zollikon";"144";"";"7176535.84"
"2016";"010161";"Zollikon";"145";"";"3078050.00"
"2016";"010161";"Zollikon";"146";"";"7894934.00"
"2016";"010161";"Zollikon";"200";"";"30912500.45"
"2016";"010161";"Zollikon";"201";"";"46926750.00"
"2016";"010161";"Zollikon";"204";"";"101414.46"
"2016";"010161";"Zollikon";"205";"";"616496.01"
"2016";"010161";"Zollikon";"206";"";"60691876.00"
"2016";"010161";"Zollikon";"208";"";"653805.83"
"2016";"010161";"Zollikon";"209";"";"442555.70"
"2016";"010161";"Zollikon";"290";"";"40447428.21"
"2016";"010161";"Zollikon";"296";"";"-6926750.00"
"2016";"010161";"Zollikon";"299";"";"140454413.27"
"2016";"010161";"Zollikon";"300";"01";"346477.40"
"2016";"010161";"Zollikon";"300";"02";"48267.00"
"2016";"010161";"Zollikon";"300";"12";"49850.00"
"2016";"010161";"Zollikon";"300";"14";"2808.00"
"2016";"010161";"Zollikon";"300";"15";"53720.00"
"2016";"010161";"Zollikon";"300";"16";"26386.00"
"2016";"010161";"Zollikon";"300";"21";"188247.20"
"2016";"010161";"Zollikon";"300";"31";"9000.00"
"2016";"010161";"Zollikon";"300";"32";"12824.00"
"2016";"010161";"Zollikon";"300";"42";"21668.00"
"2016";"010161";"Zollikon";"300";"57";"27099.60"
"2016";"010161";"Zollikon";"301";"01";"10474.00"
"2016";"010161";"Zollikon";"301";"02";"4625475.24"
"2016";"010161";"Zollikon";"301";"11";"450665.16"
"2016";"010161";"Zollikon";"301";"14";"1538867.05"
"2016";"010161";"Zollikon";"301";"15";"273869.02"
"2016";"010161";"Zollikon";"301";"16";"20502.90"
"2016";"010161";"Zollikon";"301";"21";"3481618.36"
"2016";"010161";"Zollikon";"301";"31";"103427.90"
"2016";"010161";"Zollikon";"301";"32";"268423.50"
"2016";"010161";"Zollikon";"301";"34";"1962285.09"
"2016";"010161";"Zollikon";"301";"42";"44884.00"
"2016";"010161";"Zollikon";"301";"43";"4653.95"
"2016";"010161";"Zollikon";"301";"53";"7236.90"
"2016";"010161";"Zollikon";"301";"54";"5161.00"
"2016";"010161";"Zollikon";"301";"57";"416739.80"
"2016";"010161";"Zollikon";"301";"61";"658092.84"
"2016";"010161";"Zollikon";"301";"72";"186571.63"
"2016";"010161";"Zollikon";"301";"73";"67724.40"
"2016";"010161";"Zollikon";"301";"74";"1200.74"
"2016";"010161";"Zollikon";"301";"77";"516330.34"
"2016";"010161";"Zollikon";"301";"96";"133697.09"
"2016";"010161";"Zollikon";"302";"21";"3715187.25"
"2016";"010161";"Zollikon";"303";"34";"123815.80"
"2016";"010161";"Zollikon";"304";"02";"14968.20"
"2016";"010161";"Zollikon";"304";"11";"5680.20"
"2016";"010161";"Zollikon";"304";"14";"428.30"
"2016";"010161";"Zollikon";"304";"21";"30229.15"
