"jahr";"nr";"gemeinde";"konto";"funktion";"betrag"
"2016";"194163";"Frick";"100";"";"178779.53"
"2016";"194163";"Frick";"101";"";"5639591.29"
"2016";"194163";"Frick";"104";"";"1219629.73"
"2016";"194163";"Frick";"106";"";"101602.00"
"2016";"194163";"Frick";"108";"";"13214500.90"
"2016";"194163";"Frick";"140";"";"108872693.15"
"2016";"194163";"Frick";"142";"";"59723.60"
"2016";"194163";"Frick";"145";"";"5680.00"
"2016";"194163";"Frick";"146";"";"1725701.76"
"2016";"194163";"Frick";"200";"";"7032151.48"
"2016";"194163";"Frick";"201";"";"2200000.00"
"2016";"194163";"Frick";"204";"";"240029.88"
"2016";"194163";"Frick";"205";"";"268419.00"
"2016";"194163";"Frick";"206";"";"22112509.90"
"2016";"194163";"Frick";"209";"";"991822.95"
"2016";"194163";"Frick";"290";"";"22467960.97"
"2016";"194163";"Frick";"295";"";"68612831.55"
"2016";"194163";"Frick";"299";"";"7092176.23"
"2016";"194163";"Frick";"300";"01";"243139.40"
"2016";"194163";"Frick";"300";"02";"1515.00"
"2016";"194163";"Frick";"300";"11";"6300.00"
"2016";"194163";"Frick";"300";"14";"2600.00"
"2016";"194163";"Frick";"300";"15";"1900.00"
"2016";"194163";"Frick";"300";"21";"50750.20"
"2016";"194163";"Frick";"300";"31";"1400.00"
"2016";"194163";"Frick";"300";"32";"1700.00"
"2016";"194163";"Frick";"300";"34";"3050.00"
"2016";"194163";"Frick";"300";"73";"700.00"
"2016";"194163";"Frick";"300";"77";"1820.10"
"2016";"194163";"Frick";"300";"81";"1400.00"
"2016";"194163";"Frick";"301";"02";"1240292.44"
"2016";"194163";"Frick";"301";"11";"1468161.55"
"2016";"194163";"Frick";"301";"14";"417248.36"
"2016";"194163";"Frick";"301";"15";"419415.40"
"2016";"194163";"Frick";"301";"16";"23521.15"
"2016";"194163";"Frick";"301";"21";"1449653.81"
"2016";"194163";"Frick";"301";"22";"153620.09"
"2016";"194163";"Frick";"301";"31";"38523.69"
"2016";"194163";"Frick";"301";"32";"25686.63"
"2016";"194163";"Frick";"301";"34";"436878.69"
"2016";"194163";"Frick";"301";"43";"12073.80"
"2016";"194163";"Frick";"301";"53";"21295.95"
"2016";"194163";"Frick";"301";"57";"169919.80"
"2016";"194163";"Frick";"301";"61";"92568.99"
"2016";"194163";"Frick";"301";"71";"131659.55"
"2016";"194163";"Frick";"301";"72";"37364.47"
"2016";"194163";"Frick";"301";"73";"94642.94"
"2016";"194163";"Frick";"301";"74";"1112.91"
"2016";"194163";"Frick";"301";"75";"254.07"
"2016";"194163";"Frick";"301";"77";"36988.56"
"2016";"194163";"Frick";"301";"79";"9517.88"
"2016";"194163";"Frick";"301";"81";"31015.01"
"2016";"194163";"Frick";"301";"84";"3477.05"
