"jahr";"nr";"gemeinde";"konto";"funktion";"betrag"
"2017";"010112";"Bubikon";"100";"";"6757123.27"
"2017";"010112";"Bubikon";"101";"";"4302518.00"
"2017";"010112";"Bubikon";"104";"";"441869.54"
"2017";"010112";"Bubikon";"107";"";"200000.00"
"2017";"010112";"Bubikon";"108";"";"8284981.00"
"2017";"010112";"Bubikon";"109";"";"111777.02"
"2017";"010112";"Bubikon";"140";"";"26448000.00"
"2017";"010112";"Bubikon";"142";"";"526000.00"
"2017";"010112";"Bubikon";"145";"";"956000.00"
"2017";"010112";"Bubikon";"146";"";"197000.00"
"2017";"010112";"Bubikon";"200";"";"11988337.45"
"2017";"010112";"Bubikon";"204";"";"1255379.96"
"2017";"010112";"Bubikon";"206";"";"19650961.61"
"2017";"010112";"Bubikon";"208";"";"355285.33"
"2017";"010112";"Bubikon";"209";"";"1443886.69"
"2017";"010112";"Bubikon";"299";"";"13531417.79"
"2017";"010112";"Bubikon";"300";"01";"229630.00"
"2017";"010112";"Bubikon";"300";"15";"33700.00"
"2017";"010112";"Bubikon";"300";"21";"152632.00"
"2017";"010112";"Bubikon";"300";"54";"1990.00"
"2017";"010112";"Bubikon";"300";"57";"9200.00"
"2017";"010112";"Bubikon";"300";"79";"2380.00"
"2017";"010112";"Bubikon";"300";"81";"840.00"
"2017";"010112";"Bubikon";"301";"02";"683635.25"
"2017";"010112";"Bubikon";"301";"12";"22999.80"
"2017";"010112";"Bubikon";"301";"14";"702981.88"
"2017";"010112";"Bubikon";"301";"15";"218077.85"
"2017";"010112";"Bubikon";"301";"16";"6183.10"
"2017";"010112";"Bubikon";"301";"21";"1243543.10"
"2017";"010112";"Bubikon";"301";"32";"15998.73"
"2017";"010112";"Bubikon";"301";"34";"127071.25"
"2017";"010112";"Bubikon";"301";"43";"49673.55"
"2017";"010112";"Bubikon";"301";"49";"24528.08"
"2017";"010112";"Bubikon";"301";"53";"45900.00"
"2017";"010112";"Bubikon";"301";"54";"18554.50"
"2017";"010112";"Bubikon";"301";"57";"212838.75"
"2017";"010112";"Bubikon";"301";"61";"437871.30"
"2017";"010112";"Bubikon";"301";"71";"226346.63"
"2017";"010112";"Bubikon";"301";"72";"60271.05"
"2017";"010112";"Bubikon";"301";"73";"60467.47"
"2017";"010112";"Bubikon";"301";"74";"16457.70"
"2017";"010112";"Bubikon";"301";"75";"1114.78"
"2017";"010112";"Bubikon";"301";"77";"11880.00"
"2017";"010112";"Bubikon";"301";"81";"32648.05"
"2017";"010112";"Bubikon";"301";"82";"25411.35"
"2017";"010112";"Bubikon";"302";"21";"827457.65"
"2017";"010112";"Bubikon";"303";"53";"79187.75"
"2017";"010112";"Bubikon";"303";"57";"137948.65"
"2017";"010112";"Bubikon";"303";"61";"3360.00"
"2017";"010112";"Bubikon";"303";"71";"5624.20"
"2017";"010112";"Bubikon";"305";"01";"22217.60"
"2017";"010112";"Bubikon";"305";"02";"136848.21"
"2017";"010112";"Bubikon";"305";"12";"2037.30"
"2017";"010112";"Bubikon";"305";"14";"127299.63"
"2017";"010112";"Bubikon";"305";"15";"16005.55"
"2017";"010112";"Bubikon";"305";"16";"1251.95"
"2017";"010112";"Bubikon";"305";"21";"378531.45"
