"jahr";"nr";"gemeinde";"konto";"funktion";"betrag"
"2015";"236300";"Zermatt";"100";"";"3315873.00"
"2015";"236300";"Zermatt";"101";"";"8274865.00"
"2015";"236300";"Zermatt";"104";"";"12533054.00"
"2015";"236300";"Zermatt";"107";"";"8374554.00"
"2015";"236300";"Zermatt";"108";"";"3190000.00"
"2015";"236300";"Zermatt";"109";"";"9918910.00"
"2015";"236300";"Zermatt";"140";"";"63783314.00"
"2015";"236300";"Zermatt";"143";"";"4.00"
"2015";"236300";"Zermatt";"200";"";"4868135.40"
"2015";"236300";"Zermatt";"204";"";"4610370.00"
"2015";"236300";"Zermatt";"206";"";"18863200.00"
"2015";"236300";"Zermatt";"208";"";"1820511.00"
"2015";"236300";"Zermatt";"209";"";"4656512.00"
"2015";"236300";"Zermatt";"299";"";"74571845.60"
"2015";"236300";"Zermatt";"300";"01";"295190.05"
"2015";"236300";"Zermatt";"300";"96";"5200.00"
"2015";"236300";"Zermatt";"301";"02";"2484834.30"
"2015";"236300";"Zermatt";"301";"11";"940784.30"
"2015";"236300";"Zermatt";"301";"12";"18120.00"
"2015";"236300";"Zermatt";"301";"14";"460036.00"
"2015";"236300";"Zermatt";"301";"15";"191039.25"
"2015";"236300";"Zermatt";"301";"21";"399927.20"
"2015";"236300";"Zermatt";"301";"31";"20655.00"
"2015";"236300";"Zermatt";"301";"32";"91253.65"
"2015";"236300";"Zermatt";"301";"34";"1097443.95"
"2015";"236300";"Zermatt";"301";"43";"4250.00"
"2015";"236300";"Zermatt";"301";"53";"14875.00"
"2015";"236300";"Zermatt";"301";"61";"1471364.95"
"2015";"236300";"Zermatt";"301";"72";"457591.40"
"2015";"236300";"Zermatt";"301";"73";"13345.00"
"2015";"236300";"Zermatt";"301";"77";"31705.00"
"2015";"236300";"Zermatt";"301";"84";"57120.00"
"2015";"236300";"Zermatt";"302";"21";"382562.55"
"2015";"236300";"Zermatt";"304";"21";"263.40"
"2015";"236300";"Zermatt";"304";"34";"2604.80"
"2015";"236300";"Zermatt";"304";"61";"6908.50"
"2015";"236300";"Zermatt";"305";"01";"40926.55"
"2015";"236300";"Zermatt";"305";"02";"440828.05"
"2015";"236300";"Zermatt";"305";"11";"155388.35"
"2015";"236300";"Zermatt";"305";"12";"474.65"
"2015";"236300";"Zermatt";"305";"14";"83925.65"
"2015";"236300";"Zermatt";"305";"15";"11358.50"
"2015";"236300";"Zermatt";"305";"21";"150795.15"
"2015";"236300";"Zermatt";"305";"23";"413.10"
"2015";"236300";"Zermatt";"305";"31";"4959.80"
"2015";"236300";"Zermatt";"305";"32";"11610.25"
"2015";"236300";"Zermatt";"305";"34";"204361.40"
"2015";"236300";"Zermatt";"305";"43";"750.00"
"2015";"236300";"Zermatt";"305";"53";"2625.00"
"2015";"236300";"Zermatt";"305";"61";"281999.35"
"2015";"236300";"Zermatt";"305";"72";"89932.00"
"2015";"236300";"Zermatt";"305";"73";"2352.05"
"2015";"236300";"Zermatt";"305";"77";"5595.00"
"2015";"236300";"Zermatt";"305";"81";"91.20"
"2015";"236300";"Zermatt";"305";"84";"10080.00"
"2015";"236300";"Zermatt";"305";"96";"607.35"
"2015";"236300";"Zermatt";"306";"53";"281061.00"
"2015";"236300";"Zermatt";"309";"02";"-31136.85"
"2015";"236300";"Zermatt";"309";"11";"108533.00"
"2015";"236300";"Zermatt";"309";"15";"37839.75"
"2015";"236300";"Zermatt";"309";"21";"29180.24"
"2015";"236300";"Zermatt";"309";"32";"81.00"
"2015";"236300";"Zermatt";"309";"34";"20760.00"
"2015";"236300";"Zermatt";"309";"61";"150.00"
"2015";"236300";"Zermatt";"309";"72";"2816.07"
"2015";"236300";"Zermatt";"310";"01";"2013.15"
"2015";"236300";"Zermatt";"310";"02";"53294.47"
"2015";"236300";"Zermatt";"310";"11";"19724.54"
"2015";"236300";"Zermatt";"310";"14";"1503.50"
"2015";"236300";"Zermatt";"310";"15";"11718.80"
"2015";"236300";"Zermatt";"310";"16";"437.75"
"2015";"236300";"Zermatt";"310";"21";"137070.01"
"2015";"236300";"Zermatt";"310";"31";"1630.60"
"2015";"236300";"Zermatt";"310";"32";"6031.40"
"2015";"236300";"Zermatt";"310";"33";"79096.05"
"2015";"236300";"Zermatt";"310";"34";"164371.21"
"2015";"236300";"Zermatt";"310";"61";"174122.71"
"2015";"236300";"Zermatt";"310";"72";"308206.37"
"2015";"236300";"Zermatt";"310";"73";"28.00"
"2015";"236300";"Zermatt";"311";"02";"85998.93"
"2015";"236300";"Zermatt";"311";"11";"29908.02"
"2015";"236300";"Zermatt";"311";"15";"59946.65"
"2015";"236300";"Zermatt";"311";"21";"64744.94"
"2015";"236300";"Zermatt";"311";"32";"1319.30"
"2015";"236300";"Zermatt";"311";"34";"19656.35"
"2015";"236300";"Zermatt";"311";"61";"48563.85"
"2015";"236300";"Zermatt";"311";"72";"22186.34"
"2015";"236300";"Zermatt";"312";"02";"17819.75"
"2015";"236300";"Zermatt";"312";"11";"8482.75"
"2015";"236300";"Zermatt";"312";"15";"15824.70"
"2015";"236300";"Zermatt";"312";"16";"9627.75"
"2015";"236300";"Zermatt";"312";"21";"180753.90"
"2015";"236300";"Zermatt";"312";"32";"7073.05"
"2015";"236300";"Zermatt";"312";"34";"140599.25"
"2015";"236300";"Zermatt";"312";"61";"76737.00"
"2015";"236300";"Zermatt";"312";"72";"183742.93"
"2015";"236300";"Zermatt";"312";"73";"6964.00"
"2015";"236300";"Zermatt";"312";"87";"1788.45"
"2015";"236300";"Zermatt";"312";"96";"20244.45"
"2015";"236300";"Zermatt";"313";"01";"120711.78"
"2015";"236300";"Zermatt";"313";"02";"495473.01"
"2015";"236300";"Zermatt";"313";"11";"209381.34"
"2015";"236300";"Zermatt";"313";"12";"16522.25"
"2015";"236300";"Zermatt";"313";"14";"90051.15"
"2015";"236300";"Zermatt";"313";"15";"22389.00"
"2015";"236300";"Zermatt";"313";"16";"11214.27"
