"jahr";"nr";"gemeinde";"konto";"funktion";"betrag"
"2019";"194209";"Seon";"100";"";"4260574.08"
"2019";"194209";"Seon";"101";"";"5304714.80"
"2019";"194209";"Seon";"104";"";"777431.84"
"2019";"194209";"Seon";"106";"";"117420.30"
"2019";"194209";"Seon";"108";"";"812909.45"
"2019";"194209";"Seon";"140";"";"63525639.24"
"2019";"194209";"Seon";"142";"";"849272.53"
"2019";"194209";"Seon";"144";"";"4000000.00"
"2019";"194209";"Seon";"145";"";"16256185.16"
"2019";"194209";"Seon";"146";"";"4012385.10"
"2019";"194209";"Seon";"200";"";"8507099.38"
"2019";"194209";"Seon";"201";"";"3000000.00"
"2019";"194209";"Seon";"204";"";"1606949.55"
"2019";"194209";"Seon";"205";"";"89070.50"
"2019";"194209";"Seon";"206";"";"13958179.55"
"2019";"194209";"Seon";"208";"";"299707.72"
"2019";"194209";"Seon";"209";"";"287988.33"
"2019";"194209";"Seon";"290";"";"12956611.59"
"2019";"194209";"Seon";"295";"";"28370854.60"
"2019";"194209";"Seon";"299";"";"30840071.28"
"2019";"194209";"Seon";"300";"01";"218411.55"
"2019";"194209";"Seon";"300";"02";"1610.00"
"2019";"194209";"Seon";"300";"15";"12140.00"
"2019";"194209";"Seon";"300";"16";"7900.00"
"2019";"194209";"Seon";"300";"21";"34580.00"
"2019";"194209";"Seon";"300";"31";"6240.00"
"2019";"194209";"Seon";"300";"63";"6655.00"
"2019";"194209";"Seon";"300";"75";"1650.00"
"2019";"194209";"Seon";"301";"02";"844898.46"
"2019";"194209";"Seon";"301";"11";"1805.36"
"2019";"194209";"Seon";"301";"14";"403855.21"
"2019";"194209";"Seon";"301";"15";"125641.15"
"2019";"194209";"Seon";"301";"16";"124777.38"
"2019";"194209";"Seon";"301";"21";"598305.75"
"2019";"194209";"Seon";"301";"31";"1701.95"
"2019";"194209";"Seon";"301";"32";"65881.88"
"2019";"194209";"Seon";"301";"34";"402901.96"
"2019";"194209";"Seon";"301";"43";"7147.90"
"2019";"194209";"Seon";"301";"53";"31473.00"
"2019";"194209";"Seon";"301";"54";"1162.65"
"2019";"194209";"Seon";"301";"57";"166407.46"
"2019";"194209";"Seon";"301";"61";"162872.27"
"2019";"194209";"Seon";"301";"71";"16062.45"
"2019";"194209";"Seon";"301";"72";"7820.00"
"2019";"194209";"Seon";"301";"73";"43714.40"
"2019";"194209";"Seon";"301";"74";"2965.52"
"2019";"194209";"Seon";"301";"75";"1223.96"
"2019";"194209";"Seon";"301";"77";"95.67"
"2019";"194209";"Seon";"301";"81";"4247.83"
"2019";"194209";"Seon";"302";"21";"378164.85"
"2019";"194209";"Seon";"304";"02";"1620.00"
"2019";"194209";"Seon";"304";"21";"258.50"
"2019";"194209";"Seon";"304";"61";"16760.10"
"2019";"194209";"Seon";"305";"01";"20570.50"
"2019";"194209";"Seon";"305";"02";"120275.34"
"2019";"194209";"Seon";"305";"11";"318.59"
"2019";"194209";"Seon";"305";"14";"59199.95"
"2019";"194209";"Seon";"305";"15";"827.40"
"2019";"194209";"Seon";"305";"16";"8216.75"
"2019";"194209";"Seon";"305";"21";"149966.40"
"2019";"194209";"Seon";"305";"31";"292.70"
"2019";"194209";"Seon";"305";"32";"4807.57"
"2019";"194209";"Seon";"305";"34";"74960.35"
"2019";"194209";"Seon";"305";"43";"398.40"
"2019";"194209";"Seon";"305";"53";"5659.80"
"2019";"194209";"Seon";"305";"57";"22266.85"
"2019";"194209";"Seon";"305";"61";"22928.33"
"2019";"194209";"Seon";"305";"63";"5.70"
"2019";"194209";"Seon";"305";"71";"2834.55"
"2019";"194209";"Seon";"305";"72";"1380.00"
"2019";"194209";"Seon";"305";"73";"7714.31"
"2019";"194209";"Seon";"305";"74";"523.33"
"2019";"194209";"Seon";"305";"75";"228.79"
"2019";"194209";"Seon";"305";"77";"16.88"
"2019";"194209";"Seon";"305";"81";"461.02"
"2019";"194209";"Seon";"306";"53";"59058.70"
"2019";"194209";"Seon";"309";"01";"3411.53"
"2019";"194209";"Seon";"309";"02";"32051.57"
"2019";"194209";"Seon";"309";"14";"2487.00"
"2019";"194209";"Seon";"309";"15";"5035.15"
"2019";"194209";"Seon";"309";"16";"2161.05"
"2019";"194209";"Seon";"309";"21";"28183.30"
"2019";"194209";"Seon";"309";"32";"4452.35"
"2019";"194209";"Seon";"309";"34";"3770.76"
"2019";"194209";"Seon";"309";"43";"310.00"
"2019";"194209";"Seon";"309";"57";"6920.00"
"2019";"194209";"Seon";"309";"61";"3328.65"
"2019";"194209";"Seon";"310";"01";"31407.25"
"2019";"194209";"Seon";"310";"02";"23798.81"
"2019";"194209";"Seon";"310";"11";"213.00"
"2019";"194209";"Seon";"310";"14";"4391.16"
"2019";"194209";"Seon";"310";"15";"27849.33"
"2019";"194209";"Seon";"310";"16";"9471.70"
"2019";"194209";"Seon";"310";"21";"330703.37"
"2019";"194209";"Seon";"310";"31";"2288.00"
"2019";"194209";"Seon";"310";"32";"24764.65"
"2019";"194209";"Seon";"310";"34";"27635.99"
"2019";"194209";"Seon";"310";"43";"753.35"
"2019";"194209";"Seon";"310";"53";"3104.80"
"2019";"194209";"Seon";"310";"54";"252.80"
"2019";"194209";"Seon";"310";"57";"1586.78"
"2019";"194209";"Seon";"310";"61";"68608.74"
"2019";"194209";"Seon";"310";"71";"31187.93"
"2019";"194209";"Seon";"310";"72";"13948.65"
"2019";"194209";"Seon";"310";"73";"533.88"
"2019";"194209";"Seon";"310";"77";"3558.10"
"2019";"194209";"Seon";"310";"79";"1077.45"
"2019";"194209";"Seon";"310";"81";"263.90"
"2019";"194209";"Seon";"311";"02";"104816.75"
"2019";"194209";"Seon";"311";"14";"6264.55"
"2019";"194209";"Seon";"311";"15";"38183.90"
"2019";"194209";"Seon";"311";"16";"29594.45"
"2019";"194209";"Seon";"311";"21";"126681.18"
"2019";"194209";"Seon";"311";"34";"7134.35"
"2019";"194209";"Seon";"311";"61";"28852.90"
"2019";"194209";"Seon";"311";"71";"32966.81"
"2019";"194209";"Seon";"311";"73";"1983.10"
"2019";"194209";"Seon";"312";"02";"57675.20"
"2019";"194209";"Seon";"312";"15";"2870.65"
"2019";"194209";"Seon";"312";"16";"17678.65"
"2019";"194209";"Seon";"312";"21";"217785.85"
"2019";"194209";"Seon";"312";"31";"5615.10"
"2019";"194209";"Seon";"312";"34";"89756.22"
"2019";"194209";"Seon";"312";"54";"1010.00"
"2019";"194209";"Seon";"312";"57";"6117.60"
"2019";"194209";"Seon";"312";"61";"58984.85"
"2019";"194209";"Seon";"312";"71";"136138.39"
"2019";"194209";"Seon";"312";"72";"3393.96"
"2019";"194209";"Seon";"312";"77";"1354.66"
"2019";"194209";"Seon";"313";"01";"30988.45"
"2019";"194209";"Seon";"313";"02";"229367.11"
"2019";"194209";"Seon";"313";"14";"47183.45"
"2019";"194209";"Seon";"313";"15";"144961.05"
"2019";"194209";"Seon";"313";"16";"44490.50"
"2019";"194209";"Seon";"313";"21";"118213.96"
"2019";"194209";"Seon";"313";"31";"4185.80"
"2019";"194209";"Seon";"313";"32";"6774.90"
"2019";"194209";"Seon";"313";"34";"32950.32"
"2019";"194209";"Seon";"313";"43";"20483.10"
"2019";"194209";"Seon";"313";"49";"680.00"
"2019";"194209";"Seon";"313";"53";"124.35"
"2019";"194209";"Seon";"313";"54";"252.00"
"2019";"194209";"Seon";"313";"57";"45384.30"
"2019";"194209";"Seon";"313";"61";"26444.40"
"2019";"194209";"Seon";"313";"62";"2700.00"
"2019";"194209";"Seon";"313";"63";"20.20"
"2019";"194209";"Seon";"313";"71";"102064.31"
