"jahr";"nr";"gemeinde";"konto";"funktion";"betrag"
"2022";"246461";"La Tène";"100";"";"2822698.62"
"2022";"246461";"La Tène";"101";"";"3546365.90"
"2022";"246461";"La Tène";"104";"";"1687273.52"
"2022";"246461";"La Tène";"106";"";"30643.08"
"2022";"246461";"La Tène";"107";"";"60826.00"
"2022";"246461";"La Tène";"108";"";"7706568.09"
"2022";"246461";"La Tène";"140";"";"51708492.47"
"2022";"246461";"La Tène";"142";"";"492325.43"
"2022";"246461";"La Tène";"144";"";"7000.00"
"2022";"246461";"La Tène";"145";"";"1024076.00"
"2022";"246461";"La Tène";"146";"";"26200.00"
"2022";"246461";"La Tène";"200";"";"2567352.01"
"2022";"246461";"La Tène";"201";"";"4500000.00"
"2022";"246461";"La Tène";"204";"";"1529877.21"
"2022";"246461";"La Tène";"205";"";"80325.85"
"2022";"246461";"La Tène";"206";"";"19657000.00"
"2022";"246461";"La Tène";"209";"";"177905.00"
"2022";"246461";"La Tène";"290";"";"10508102.15"
"2022";"246461";"La Tène";"294";"";"4777334.71"
"2022";"246461";"La Tène";"295";"";"8590613.16"
"2022";"246461";"La Tène";"296";"";"3584971.95"
"2022";"246461";"La Tène";"299";"";"13138987.07"
"2022";"246461";"La Tène";"300";"01";"232402.50"
"2022";"246461";"La Tène";"301";"01";"-28390.00"
"2022";"246461";"La Tène";"301";"02";"451635.02"
"2022";"246461";"La Tène";"301";"11";"174499.70"
"2022";"246461";"La Tène";"301";"14";"497538.60"
"2022";"246461";"La Tène";"301";"21";"308633.14"
"2022";"246461";"La Tène";"301";"32";"101482.34"
"2022";"246461";"La Tène";"301";"34";"215156.30"
"2022";"246461";"La Tène";"301";"54";"131986.95"
"2022";"246461";"La Tène";"301";"61";"390952.45"
"2022";"246461";"La Tène";"301";"71";"42391.90"
"2022";"246461";"La Tène";"301";"72";"67485.10"
"2022";"246461";"La Tène";"301";"73";"59622.60"
"2022";"246461";"La Tène";"303";"34";"228.00"
"2022";"246461";"La Tène";"303";"54";"7452.50"
"2022";"246461";"La Tène";"304";"02";"13731.60"
"2022";"246461";"La Tène";"304";"11";"6000.00"
"2022";"246461";"La Tène";"304";"14";"1775.00"
"2022";"246461";"La Tène";"304";"21";"7739.00"
"2022";"246461";"La Tène";"304";"32";"1351.20"
"2022";"246461";"La Tène";"304";"34";"4039.60"
"2022";"246461";"La Tène";"304";"54";"1760.00"
"2022";"246461";"La Tène";"304";"61";"5615.60"
"2022";"246461";"La Tène";"304";"71";"59.00"
"2022";"246461";"La Tène";"304";"72";"136.00"
"2022";"246461";"La Tène";"304";"73";"243.00"
"2022";"246461";"La Tène";"304";"79";"3010.00"
"2022";"246461";"La Tène";"305";"01";"27271.85"
"2022";"246461";"La Tène";"305";"02";"114610.54"
"2022";"246461";"La Tène";"305";"11";"40283.70"
"2022";"246461";"La Tène";"305";"14";"76315.05"
"2022";"246461";"La Tène";"305";"21";"70339.40"
"2022";"246461";"La Tène";"305";"32";"24119.65"
"2022";"246461";"La Tène";"305";"34";"48481.80"
"2022";"246461";"La Tène";"305";"54";"27963.90"
"2022";"246461";"La Tène";"305";"61";"87007.10"
"2022";"246461";"La Tène";"305";"71";"7897.55"
"2022";"246461";"La Tène";"305";"72";"12570.00"
"2022";"246461";"La Tène";"305";"73";"10649.80"
"2022";"246461";"La Tène";"305";"79";"28694.40"
"2022";"246461";"La Tène";"309";"02";"22818.00"
"2022";"246461";"La Tène";"309";"32";"45.50"
"2022";"246461";"La Tène";"309";"54";"40.00"
"2022";"246461";"La Tène";"309";"61";"70.00"
"2022";"246461";"La Tène";"310";"01";"37805.80"
"2022";"246461";"La Tène";"310";"02";"58934.61"
"2022";"246461";"La Tène";"310";"11";"7018.10"
"2022";"246461";"La Tène";"310";"21";"35680.83"
"2022";"246461";"La Tène";"310";"32";"35745.86"
"2022";"246461";"La Tène";"310";"34";"11348.45"
"2022";"246461";"La Tène";"310";"53";"13550.06"
"2022";"246461";"La Tène";"310";"54";"11847.70"
"2022";"246461";"La Tène";"310";"57";"1373.25"
"2022";"246461";"La Tène";"310";"61";"80274.21"
"2022";"246461";"La Tène";"310";"62";"525.00"
"2022";"246461";"La Tène";"310";"71";"240.74"
"2022";"246461";"La Tène";"310";"72";"240.76"
"2022";"246461";"La Tène";"310";"73";"911.26"
"2022";"246461";"La Tène";"310";"79";"2499.20"
"2022";"246461";"La Tène";"310";"84";"2064.55"
"2022";"246461";"La Tène";"311";"01";"2455.55"
"2022";"246461";"La Tène";"311";"02";"22761.90"
"2022";"246461";"La Tène";"311";"11";"4733.00"
"2022";"246461";"La Tène";"311";"21";"2391.56"
"2022";"246461";"La Tène";"311";"32";"33158.10"
"2022";"246461";"La Tène";"311";"34";"7729.00"
"2022";"246461";"La Tène";"311";"54";"6150.70"
"2022";"246461";"La Tène";"311";"57";"730.00"
"2022";"246461";"La Tène";"311";"61";"27097.67"
"2022";"246461";"La Tène";"311";"71";"37085.14"
"2022";"246461";"La Tène";"312";"02";"14179.05"
"2022";"246461";"La Tène";"312";"21";"155333.26"
"2022";"246461";"La Tène";"312";"32";"37423.02"
"2022";"246461";"La Tène";"312";"34";"2810.85"
"2022";"246461";"La Tène";"312";"54";"2078.80"
"2022";"246461";"La Tène";"312";"57";"272.25"
"2022";"246461";"La Tène";"312";"61";"92907.38"
"2022";"246461";"La Tène";"312";"72";"1780.84"
"2022";"246461";"La Tène";"313";"01";"18356.95"
"2022";"246461";"La Tène";"313";"02";"186842.05"
"2022";"246461";"La Tène";"313";"11";"78110.57"
"2022";"246461";"La Tène";"313";"14";"214.00"
"2022";"246461";"La Tène";"313";"15";"1507.80"
"2022";"246461";"La Tène";"313";"16";"1049.40"
"2022";"246461";"La Tène";"313";"21";"123494.59"
"2022";"246461";"La Tène";"313";"31";"493.50"
"2022";"246461";"La Tène";"313";"32";"17625.05"
"2022";"246461";"La Tène";"313";"34";"54866.20"
"2022";"246461";"La Tène";"313";"42";"178687.92"
"2022";"246461";"La Tène";"313";"43";"58.75"
"2022";"246461";"La Tène";"313";"54";"6923.68"
"2022";"246461";"La Tène";"313";"57";"730.30"
"2022";"246461";"La Tène";"313";"61";"71483.91"
"2022";"246461";"La Tène";"313";"62";"476.73"
"2022";"246461";"La Tène";"313";"63";"5385.00"
"2022";"246461";"La Tène";"313";"71";"271293.71"
"2022";"246461";"La Tène";"313";"72";"605079.23"
"2022";"246461";"La Tène";"313";"73";"567281.76"
"2022";"246461";"La Tène";"313";"75";"35992.20"
"2022";"246461";"La Tène";"313";"76";"17003.35"
"2022";"246461";"La Tène";"313";"77";"68100.70"
"2022";"246461";"La Tène";"313";"79";"93780.37"
"2022";"246461";"La Tène";"313";"81";"1420.60"
"2022";"246461";"La Tène";"313";"82";"1688.85"
"2022";"246461";"La Tène";"313";"87";"8340.00"
"2022";"246461";"La Tène";"314";"02";"62565.46"
"2022";"246461";"La Tène";"314";"21";"155215.64"
"2022";"246461";"La Tène";"314";"32";"28280.53"
"2022";"246461";"La Tène";"314";"34";"212741.00"
"2022";"246461";"La Tène";"314";"54";"3517.85"
"2022";"246461";"La Tène";"314";"61";"133045.53"
"2022";"246461";"La Tène";"314";"71";"93438.45"
"2022";"246461";"La Tène";"314";"72";"78465.52"
"2022";"246461";"La Tène";"314";"81";"16488.20"
"2022";"246461";"La Tène";"314";"82";"215.40"
"2022";"246461";"La Tène";"315";"01";"2733.60"
"2022";"246461";"La Tène";"315";"02";"39269.65"
"2022";"246461";"La Tène";"315";"11";"9782.90"
"2022";"246461";"La Tène";"315";"15";"237.05"
"2022";"246461";"La Tène";"315";"21";"11651.88"
"2022";"246461";"La Tène";"315";"31";"2835.00"
"2022";"246461";"La Tène";"315";"32";"2507.51"
"2022";"246461";"La Tène";"315";"34";"10784.65"
"2022";"246461";"La Tène";"315";"54";"6584.00"
"2022";"246461";"La Tène";"315";"61";"97530.15"
"2022";"246461";"La Tène";"315";"71";"1125.02"
"2022";"246461";"La Tène";"315";"72";"1505.18"
"2022";"246461";"La Tène";"315";"79";"10785.60"
"2022";"246461";"La Tène";"316";"02";"9063.85"
"2022";"246461";"La Tène";"316";"11";"4391.10"
"2022";"246461";"La Tène";"316";"21";"3325.25"
"2022";"246461";"La Tène";"316";"34";"269.25"
"2022";"246461";"La Tène";"316";"54";"80.00"
"2022";"246461";"La Tène";"316";"61";"2178.20"
"2022";"246461";"La Tène";"316";"73";"1719.56"
"2022";"246461";"La Tène";"317";"02";"1498.25"
"2022";"246461";"La Tène";"317";"14";"40.80"
"2022";"246461";"La Tène";"317";"21";"163.90"
"2022";"246461";"La Tène";"317";"32";"0.30"
"2022";"246461";"La Tène";"317";"34";"6.45"
"2022";"246461";"La Tène";"317";"54";"92.00"
"2022";"246461";"La Tène";"317";"61";"108.40"
"2022";"246461";"La Tène";"317";"71";"32.80"
"2022";"246461";"La Tène";"317";"72";"33.10"
"2022";"246461";"La Tène";"317";"73";"0.80"
"2022";"246461";"La Tène";"317";"79";"590.30"
"2022";"246461";"La Tène";"318";"02";"27488.60"
"2022";"246461";"La Tène";"318";"14";"175.00"
"2022";"246461";"La Tène";"318";"34";"0.85"
"2022";"246461";"La Tène";"318";"61";"180.00"
"2022";"246461";"La Tène";"318";"71";"212.85"
