"jahr";"nr";"gemeinde";"konto";"funktion";"betrag"
"2021";"091702";"Cham";"100";"";"20342205.33"
"2021";"091702";"Cham";"101";"";"26645810.80"
"2021";"091702";"Cham";"102";"";"10000000.00"
"2021";"091702";"Cham";"104";"";"1622836.58"
"2021";"091702";"Cham";"107";"";"25941149.58"
"2021";"091702";"Cham";"108";"";"19770642.74"
"2021";"091702";"Cham";"140";"";"128039420.53"
"2021";"091702";"Cham";"142";"";"108972.34"
"2021";"091702";"Cham";"144";"";"5330000.00"
"2021";"091702";"Cham";"200";"";"6581165.16"
"2021";"091702";"Cham";"204";"";"13790603.18"
"2021";"091702";"Cham";"205";"";"422932.80"
"2021";"091702";"Cham";"208";"";"308186.75"
"2021";"091702";"Cham";"209";"";"677786.95"
"2021";"091702";"Cham";"290";"";"17185448.88"
"2021";"091702";"Cham";"294";"";"15034339.00"
"2021";"091702";"Cham";"295";"";"81956611.12"
"2021";"091702";"Cham";"299";"";"101843964.06"
"2021";"091702";"Cham";"300";"01";"580109.65"
"2021";"091702";"Cham";"300";"02";"32519.55"
"2021";"091702";"Cham";"300";"12";"21187.40"
"2021";"091702";"Cham";"300";"14";"76019.40"
"2021";"091702";"Cham";"300";"15";"2320.50"
"2021";"091702";"Cham";"300";"16";"397.60"
"2021";"091702";"Cham";"300";"21";"4563.60"
"2021";"091702";"Cham";"300";"32";"523.65"
"2021";"091702";"Cham";"300";"49";"13930.00"
"2021";"091702";"Cham";"300";"57";"3160.20"
"2021";"091702";"Cham";"300";"63";"5078.50"
"2021";"091702";"Cham";"300";"76";"2885.40"
"2021";"091702";"Cham";"300";"77";"546.00"
"2021";"091702";"Cham";"300";"79";"7632.10"
"2021";"091702";"Cham";"301";"01";"1080.00"
"2021";"091702";"Cham";"301";"02";"5289310.65"
"2021";"091702";"Cham";"301";"14";"1292686.00"
"2021";"091702";"Cham";"301";"15";"325860.85"
"2021";"091702";"Cham";"301";"21";"5006376.56"
"2021";"091702";"Cham";"301";"32";"1150199.45"
"2021";"091702";"Cham";"301";"34";"643471.75"
"2021";"091702";"Cham";"301";"43";"5405.25"
"2021";"091702";"Cham";"301";"49";"43777.43"
"2021";"091702";"Cham";"301";"53";"54438.00"
"2021";"091702";"Cham";"301";"56";"2040.00"
"2021";"091702";"Cham";"301";"57";"23113.80"
"2021";"091702";"Cham";"301";"61";"1850729.26"
"2021";"091702";"Cham";"301";"72";"199750.00"
"2021";"091702";"Cham";"301";"73";"1214.05"
"2021";"091702";"Cham";"301";"75";"1300.00"
"2021";"091702";"Cham";"301";"76";"700.00"
"2021";"091702";"Cham";"301";"79";"739.55"
"2021";"091702";"Cham";"301";"96";"3557.40"
"2021";"091702";"Cham";"302";"21";"21054177.47"
"2021";"091702";"Cham";"302";"29";"101909.60"
"2021";"091702";"Cham";"303";"21";"-900.00"
"2021";"091702";"Cham";"303";"43";"163359.60"
"2021";"091702";"Cham";"303";"49";"-1185.47"
"2021";"091702";"Cham";"303";"57";"-2800.00"
"2021";"091702";"Cham";"303";"61";"38813.30"
"2021";"091702";"Cham";"305";"01";"103834.40"
"2021";"091702";"Cham";"305";"02";"1225296.62"
"2021";"091702";"Cham";"305";"12";"1936.60"
"2021";"091702";"Cham";"305";"14";"292368.26"
"2021";"091702";"Cham";"305";"15";"15295.20"
"2021";"091702";"Cham";"305";"16";"2.40"
"2021";"091702";"Cham";"305";"21";"5256477.43"
"2021";"091702";"Cham";"305";"29";"20873.15"
"2021";"091702";"Cham";"305";"32";"227605.54"
"2021";"091702";"Cham";"305";"34";"143008.54"
"2021";"091702";"Cham";"305";"43";"12882.97"
"2021";"091702";"Cham";"305";"49";"1467.11"
"2021";"091702";"Cham";"305";"53";"9430.00"
"2021";"091702";"Cham";"305";"56";"360.00"
"2021";"091702";"Cham";"305";"57";"1733.91"
"2021";"091702";"Cham";"305";"61";"408518.84"
"2021";"091702";"Cham";"305";"63";"21.00"
"2021";"091702";"Cham";"305";"72";"35250.00"
"2021";"091702";"Cham";"305";"73";"414.64"
"2021";"091702";"Cham";"305";"75";"6.85"
"2021";"091702";"Cham";"305";"76";"10.84"
"2021";"091702";"Cham";"305";"77";"2.35"
"2021";"091702";"Cham";"305";"79";"273.75"
"2021";"091702";"Cham";"305";"96";"57.79"
"2021";"091702";"Cham";"306";"53";"227190.85"
"2021";"091702";"Cham";"309";"01";"5669.95"
"2021";"091702";"Cham";"309";"02";"180886.75"
"2021";"091702";"Cham";"309";"12";"390.00"
"2021";"091702";"Cham";"309";"14";"16768.45"
"2021";"091702";"Cham";"309";"15";"36041.60"
"2021";"091702";"Cham";"309";"21";"269687.42"
"2021";"091702";"Cham";"309";"32";"11024.90"
