"jahr";"nr";"gemeinde";"konto";"funktion";"betrag"
"2016";"031059";"Kriens";"100";"";"22442099.62"
"2016";"031059";"Kriens";"101";"";"36001272.60"
"2016";"031059";"Kriens";"104";"";"4198740.70"
"2016";"031059";"Kriens";"106";"";"421800.00"
"2016";"031059";"Kriens";"107";"";"1510008.00"
"2016";"031059";"Kriens";"108";"";"31217729.15"
"2016";"031059";"Kriens";"140";"";"167231019.08"
"2016";"031059";"Kriens";"142";"";"1699545.80"
"2016";"031059";"Kriens";"143";"";"35913358.00"
"2016";"031059";"Kriens";"200";"";"43335772.16"
"2016";"031059";"Kriens";"201";"";"30000021.95"
"2016";"031059";"Kriens";"204";"";"4307369.20"
"2016";"031059";"Kriens";"206";"";"142235000.00"
"2016";"031059";"Kriens";"208";"";"245500.00"
"2016";"031059";"Kriens";"209";"";"70698124.04"
"2016";"031059";"Kriens";"293";"";"12275134.11"
"2016";"031059";"Kriens";"299";"";"-2461348.51"
"2016";"031059";"Kriens";"300";"01";"1069253.05"
"2016";"031059";"Kriens";"300";"15";"38990.00"
"2016";"031059";"Kriens";"300";"81";"3496.00"
"2016";"031059";"Kriens";"301";"02";"4221795.80"
"2016";"031059";"Kriens";"301";"11";"29925.75"
"2016";"031059";"Kriens";"301";"12";"36518.15"
"2016";"031059";"Kriens";"301";"14";"2493374.40"
"2016";"031059";"Kriens";"301";"15";"377853.10"
"2016";"031059";"Kriens";"301";"21";"2278166.91"
"2016";"031059";"Kriens";"301";"22";"45333.30"
"2016";"031059";"Kriens";"301";"32";"125600.00"
"2016";"031059";"Kriens";"301";"34";"1322759.40"
"2016";"031059";"Kriens";"301";"43";"94338.65"
"2016";"031059";"Kriens";"301";"53";"120924.70"
"2016";"031059";"Kriens";"301";"54";"21631.50"
"2016";"031059";"Kriens";"301";"57";"2572738.65"
"2016";"031059";"Kriens";"301";"61";"1030313.00"
"2016";"031059";"Kriens";"301";"71";"333078.25"
"2016";"031059";"Kriens";"301";"72";"161014.25"
"2016";"031059";"Kriens";"301";"73";"112795.85"
"2016";"031059";"Kriens";"301";"74";"32652.00"
"2016";"031059";"Kriens";"301";"77";"372890.60"
"2016";"031059";"Kriens";"301";"79";"47110.00"
"2016";"031059";"Kriens";"301";"96";"98069.35"
"2016";"031059";"Kriens";"302";"21";"25989016.83"
"2016";"031059";"Kriens";"302";"22";"474683.95"
"2016";"031059";"Kriens";"304";"15";"11618.55"
"2016";"031059";"Kriens";"304";"61";"10293.55"
"2016";"031059";"Kriens";"304";"77";"4235.90"
"2016";"031059";"Kriens";"305";"01";"230043.40"
"2016";"031059";"Kriens";"305";"02";"970525.65"
"2016";"031059";"Kriens";"305";"11";"6282.55"
"2016";"031059";"Kriens";"305";"12";"7338.80"
"2016";"031059";"Kriens";"305";"14";"508431.20"
"2016";"031059";"Kriens";"305";"15";"39196.85"
"2016";"031059";"Kriens";"305";"21";"5334705.65"
"2016";"031059";"Kriens";"305";"22";"92324.45"
"2016";"031059";"Kriens";"305";"32";"24504.05"
"2016";"031059";"Kriens";"305";"34";"267676.30"
"2016";"031059";"Kriens";"305";"43";"4727.05"
"2016";"031059";"Kriens";"305";"53";"30182.10"
"2016";"031059";"Kriens";"305";"54";"5233.20"
"2016";"031059";"Kriens";"305";"57";"545224.45"
"2016";"031059";"Kriens";"305";"61";"270068.80"
"2016";"031059";"Kriens";"305";"71";"79011.95"
"2016";"031059";"Kriens";"305";"72";"41266.70"
"2016";"031059";"Kriens";"305";"73";"19906.25"
"2016";"031059";"Kriens";"305";"74";"8341.55"
"2016";"031059";"Kriens";"305";"77";"80434.60"
"2016";"031059";"Kriens";"305";"79";"11963.10"
"2016";"031059";"Kriens";"305";"81";"207.80"
"2016";"031059";"Kriens";"305";"96";"17168.50"
"2016";"031059";"Kriens";"306";"53";"331434.25"
"2016";"031059";"Kriens";"309";"02";"192200.70"
"2016";"031059";"Kriens";"309";"14";"21928.60"
