"jahr";"nr";"gemeinde";"konto";"funktion";"betrag"
"2017";"061407";"Sarnen";"100";"";"14761955.74"
"2017";"061407";"Sarnen";"101";"";"7845524.81"
"2017";"061407";"Sarnen";"104";"";"2666585.02"
"2017";"061407";"Sarnen";"106";"";"6033.25"
"2017";"061407";"Sarnen";"107";"";"3404383.60"
"2017";"061407";"Sarnen";"108";"";"1718239.55"
"2017";"061407";"Sarnen";"140";"";"42153950.11"
"2017";"061407";"Sarnen";"145";"";"1272005.00"
"2017";"061407";"Sarnen";"146";"";"339540.00"
"2017";"061407";"Sarnen";"148";"";"-1230777.89"
"2017";"061407";"Sarnen";"200";"";"4949155.65"
"2017";"061407";"Sarnen";"204";"";"999952.50"
"2017";"061407";"Sarnen";"205";"";"1373239.38"
"2017";"061407";"Sarnen";"206";"";"10354571.10"
"2017";"061407";"Sarnen";"208";"";"1554589.92"
"2017";"061407";"Sarnen";"290";"";"7747527.38"
"2017";"061407";"Sarnen";"293";"";"33716130.57"
"2017";"061407";"Sarnen";"294";"";"8000000.00"
"2017";"061407";"Sarnen";"299";"";"4242272.69"
"2017";"061407";"Sarnen";"300";"01";"15818.30"
"2017";"061407";"Sarnen";"300";"02";"4035.65"
"2017";"061407";"Sarnen";"300";"16";"1296.90"
"2017";"061407";"Sarnen";"300";"21";"2830.15"
"2017";"061407";"Sarnen";"300";"32";"8954.95"
"2017";"061407";"Sarnen";"300";"34";"112.40"
"2017";"061407";"Sarnen";"300";"54";"1567.15"
"2017";"061407";"Sarnen";"300";"57";"5031.60"
"2017";"061407";"Sarnen";"300";"79";"1354.90"
"2017";"061407";"Sarnen";"300";"81";"424.55"
"2017";"061407";"Sarnen";"300";"85";"780.60"
"2017";"061407";"Sarnen";"301";"01";"19671.75"
"2017";"061407";"Sarnen";"301";"02";"1240167.69"
"2017";"061407";"Sarnen";"301";"11";"21333.60"
"2017";"061407";"Sarnen";"301";"14";"606291.25"
"2017";"061407";"Sarnen";"301";"15";"320187.63"
"2017";"061407";"Sarnen";"301";"16";"10381.02"
"2017";"061407";"Sarnen";"301";"21";"2132171.59"
"2017";"061407";"Sarnen";"301";"32";"24345.96"
"2017";"061407";"Sarnen";"301";"34";"1063070.05"
"2017";"061407";"Sarnen";"301";"43";"28939.10"
"2017";"061407";"Sarnen";"301";"49";"150758.00"
"2017";"061407";"Sarnen";"301";"54";"110986.30"
"2017";"061407";"Sarnen";"301";"55";"3713.14"
"2017";"061407";"Sarnen";"301";"56";"2107.12"
"2017";"061407";"Sarnen";"301";"57";"564322.56"
"2017";"061407";"Sarnen";"301";"61";"480530.30"
"2017";"061407";"Sarnen";"301";"62";"2334.87"
"2017";"061407";"Sarnen";"301";"71";"244332.06"
"2017";"061407";"Sarnen";"301";"72";"58560.88"
"2017";"061407";"Sarnen";"301";"73";"143331.85"
"2017";"061407";"Sarnen";"301";"74";"252316.18"
"2017";"061407";"Sarnen";"301";"76";"37819.43"
"2017";"061407";"Sarnen";"301";"77";"77067.71"
"2017";"061407";"Sarnen";"301";"79";"132165.91"
"2017";"061407";"Sarnen";"301";"81";"436.95"
"2017";"061407";"Sarnen";"301";"85";"43106.60"
"2017";"061407";"Sarnen";"301";"96";"1184.05"
"2017";"061407";"Sarnen";"302";"21";"10099188.45"
"2017";"061407";"Sarnen";"302";"22";"326931.20"
"2017";"061407";"Sarnen";"304";"01";"4400.00"
"2017";"061407";"Sarnen";"304";"02";"13550.00"
"2017";"061407";"Sarnen";"304";"14";"6132.60"
"2017";"061407";"Sarnen";"304";"15";"4800.00"
"2017";"061407";"Sarnen";"304";"16";"119.50"
"2017";"061407";"Sarnen";"304";"21";"125895.25"
"2017";"061407";"Sarnen";"304";"22";"4536.45"
"2017";"061407";"Sarnen";"304";"32";"524.85"
"2017";"061407";"Sarnen";"304";"34";"8207.20"
"2017";"061407";"Sarnen";"304";"49";"119.50"
"2017";"061407";"Sarnen";"304";"54";"1000.00"
"2017";"061407";"Sarnen";"304";"57";"4600.00"
"2017";"061407";"Sarnen";"304";"61";"16620.00"
"2017";"061407";"Sarnen";"304";"71";"3600.00"
"2017";"061407";"Sarnen";"304";"74";"2400.00"
"2017";"061407";"Sarnen";"304";"76";"480.00"
"2017";"061407";"Sarnen";"304";"77";"2070.80"
"2017";"061407";"Sarnen";"304";"79";"2400.00"
"2017";"061407";"Sarnen";"305";"01";"459.25"
"2017";"061407";"Sarnen";"305";"02";"204908.98"
"2017";"061407";"Sarnen";"305";"11";"3241.30"
