"jahr";"nr";"gemeinde";"konto";"funktion";"betrag"
"2016";"173341";"Gommiswald";"100";"";"3662856.31"
"2016";"173341";"Gommiswald";"101";"";"3210731.02"
"2016";"173341";"Gommiswald";"104";"";"366819.90"
"2016";"173341";"Gommiswald";"106";"";"35505.75"
"2016";"173341";"Gommiswald";"107";"";"36001.00"
"2016";"173341";"Gommiswald";"108";"";"4717219.70"
"2016";"173341";"Gommiswald";"140";"";"14431950.45"
"2016";"173341";"Gommiswald";"142";"";"115435.90"
"2016";"173341";"Gommiswald";"146";"";"300000.00"
"2016";"173341";"Gommiswald";"200";"";"6988902.03"
"2016";"173341";"Gommiswald";"204";"";"31747.50"
"2016";"173341";"Gommiswald";"205";"";"30000.00"
"2016";"173341";"Gommiswald";"206";"";"10500000.00"
"2016";"173341";"Gommiswald";"208";"";"18055.55"
"2016";"173341";"Gommiswald";"209";"";"517060.31"
"2016";"173341";"Gommiswald";"290";"";"3617400.29"
"2016";"173341";"Gommiswald";"293";"";"314019.95"
"2016";"173341";"Gommiswald";"299";"";"4859334.40"
"2016";"173341";"Gommiswald";"300";"01";"269384.85"
"2016";"173341";"Gommiswald";"300";"21";"136303.80"
"2016";"173341";"Gommiswald";"301";"02";"683017.35"
"2016";"173341";"Gommiswald";"301";"14";"617396.05"
"2016";"173341";"Gommiswald";"301";"15";"89627.55"
"2016";"173341";"Gommiswald";"301";"21";"1229710.60"
"2016";"173341";"Gommiswald";"301";"32";"389.85"
"2016";"173341";"Gommiswald";"301";"43";"19057.10"
"2016";"173341";"Gommiswald";"301";"57";"38920.40"
"2016";"173341";"Gommiswald";"301";"61";"329700.40"
"2016";"173341";"Gommiswald";"301";"77";"15935.00"
"2016";"173341";"Gommiswald";"301";"96";"7175.00"
"2016";"173341";"Gommiswald";"302";"21";"5876375.85"
"2016";"173341";"Gommiswald";"305";"01";"53200.05"
"2016";"173341";"Gommiswald";"305";"02";"109129.50"
"2016";"173341";"Gommiswald";"305";"14";"125065.85"
"2016";"173341";"Gommiswald";"305";"15";"2121.65"
"2016";"173341";"Gommiswald";"305";"21";"1267112.90"
"2016";"173341";"Gommiswald";"305";"43";"1067.95"
"2016";"173341";"Gommiswald";"305";"57";"1969.65"
"2016";"173341";"Gommiswald";"305";"61";"70520.20"
"2016";"173341";"Gommiswald";"305";"77";"1507.90"
"2016";"173341";"Gommiswald";"305";"96";"1125.00"
"2016";"173341";"Gommiswald";"309";"01";"11318.29"
"2016";"173341";"Gommiswald";"309";"02";"23376.51"
"2016";"173341";"Gommiswald";"309";"14";"1573.26"
"2016";"173341";"Gommiswald";"309";"15";"38148.30"
"2016";"173341";"Gommiswald";"309";"16";"34.80"
"2016";"173341";"Gommiswald";"309";"21";"65031.18"
"2016";"173341";"Gommiswald";"309";"57";"1063.15"
"2016";"173341";"Gommiswald";"309";"61";"2600.19"
"2016";"173341";"Gommiswald";"310";"01";"24972.75"
"2016";"173341";"Gommiswald";"310";"02";"22975.90"
"2016";"173341";"Gommiswald";"310";"14";"4175.25"
"2016";"173341";"Gommiswald";"310";"15";"7937.35"
"2016";"173341";"Gommiswald";"310";"21";"267775.60"
"2016";"173341";"Gommiswald";"310";"32";"50.00"
"2016";"173341";"Gommiswald";"310";"43";"573.70"
"2016";"173341";"Gommiswald";"310";"57";"1736.80"
"2016";"173341";"Gommiswald";"310";"61";"33391.87"
"2016";"173341";"Gommiswald";"310";"73";"5217.50"
"2016";"173341";"Gommiswald";"310";"77";"24462.05"
"2016";"173341";"Gommiswald";"310";"84";"58028.90"
"2016";"173341";"Gommiswald";"310";"96";"39.50"
"2016";"173341";"Gommiswald";"311";"01";"1078.00"
"2016";"173341";"Gommiswald";"311";"02";"42093.15"
"2016";"173341";"Gommiswald";"311";"14";"374.00"
"2016";"173341";"Gommiswald";"311";"15";"45368.25"
"2016";"173341";"Gommiswald";"311";"16";"215.45"
"2016";"173341";"Gommiswald";"311";"21";"222709.28"
"2016";"173341";"Gommiswald";"311";"32";"4481.80"
"2016";"173341";"Gommiswald";"311";"34";"1041.35"
"2016";"173341";"Gommiswald";"311";"49";"5000.00"
"2016";"173341";"Gommiswald";"311";"61";"18020.15"
"2016";"173341";"Gommiswald";"311";"73";"1530.00"
"2016";"173341";"Gommiswald";"311";"77";"2017.10"
"2016";"173341";"Gommiswald";"311";"84";"1915.85"
"2016";"173341";"Gommiswald";"311";"87";"54554.00"
"2016";"173341";"Gommiswald";"311";"96";"1800.00"
"2016";"173341";"Gommiswald";"312";"02";"38013.55"
"2016";"173341";"Gommiswald";"312";"15";"2219.00"
"2016";"173341";"Gommiswald";"312";"16";"2090.10"
"2016";"173341";"Gommiswald";"312";"21";"207459.20"
"2016";"173341";"Gommiswald";"312";"32";"692.85"
"2016";"173341";"Gommiswald";"312";"49";"86.40"
"2016";"173341";"Gommiswald";"312";"61";"30310.60"
"2016";"173341";"Gommiswald";"312";"72";"2538.80"
"2016";"173341";"Gommiswald";"312";"77";"2411.50"
"2016";"173341";"Gommiswald";"313";"01";"79558.30"
"2016";"173341";"Gommiswald";"313";"02";"666748.11"
"2016";"173341";"Gommiswald";"313";"14";"73889.15"
"2016";"173341";"Gommiswald";"313";"15";"48318.50"
"2016";"173341";"Gommiswald";"313";"16";"3506.15"
"2016";"173341";"Gommiswald";"313";"21";"376823.35"
"2016";"173341";"Gommiswald";"313";"31";"43648.00"
"2016";"173341";"Gommiswald";"313";"32";"75860.90"
"2016";"173341";"Gommiswald";"313";"34";"16799.30"
"2016";"173341";"Gommiswald";"313";"42";"4450.00"
"2016";"173341";"Gommiswald";"313";"43";"1383.30"
"2016";"173341";"Gommiswald";"313";"49";"4526.20"
"2016";"173341";"Gommiswald";"313";"53";"41472.05"
"2016";"173341";"Gommiswald";"313";"54";"4947.85"
"2016";"173341";"Gommiswald";"313";"57";"69861.00"
"2016";"173341";"Gommiswald";"313";"61";"10952.88"
"2016";"173341";"Gommiswald";"313";"72";"730720.85"
"2016";"173341";"Gommiswald";"313";"73";"210182.30"
"2016";"173341";"Gommiswald";"313";"75";"412.05"
"2016";"173341";"Gommiswald";"313";"77";"62656.65"
"2016";"173341";"Gommiswald";"313";"79";"11066.65"
"2016";"173341";"Gommiswald";"313";"81";"2708.85"
"2016";"173341";"Gommiswald";"313";"84";"26625.40"
"2016";"173341";"Gommiswald";"313";"85";"277.30"
"2016";"173341";"Gommiswald";"313";"87";"5664.62"
"2016";"173341";"Gommiswald";"313";"96";"20974.75"
"2016";"173341";"Gommiswald";"314";"02";"37673.05"
"2016";"173341";"Gommiswald";"314";"16";"169.05"
"2016";"173341";"Gommiswald";"314";"21";"133767.20"
"2016";"173341";"Gommiswald";"314";"32";"3647.10"
"2016";"173341";"Gommiswald";"314";"34";"18088.85"
"2016";"173341";"Gommiswald";"314";"49";"309.85"
"2016";"173341";"Gommiswald";"314";"61";"267582.61"
"2016";"173341";"Gommiswald";"314";"72";"178847.00"
"2016";"173341";"Gommiswald";"314";"73";"386.05"
"2016";"173341";"Gommiswald";"314";"74";"114.45"
"2016";"173341";"Gommiswald";"314";"77";"94524.50"
"2016";"173341";"Gommiswald";"315";"02";"3709.30"
"2016";"173341";"Gommiswald";"315";"14";"46726.70"
"2016";"173341";"Gommiswald";"315";"15";"30675.60"
"2016";"173341";"Gommiswald";"315";"16";"145.80"
"2016";"173341";"Gommiswald";"315";"21";"42112.90"
"2016";"173341";"Gommiswald";"315";"32";"1604.40"
"2016";"173341";"Gommiswald";"315";"49";"81.00"
"2016";"173341";"Gommiswald";"315";"61";"40035.70"
"2016";"173341";"Gommiswald";"315";"77";"321.90"
"2016";"173341";"Gommiswald";"315";"87";"848.45"
"2016";"173341";"Gommiswald";"315";"96";"686.85"
"2016";"173341";"Gommiswald";"316";"02";"47426.30"
"2016";"173341";"Gommiswald";"316";"14";"7724.55"
"2016";"173341";"Gommiswald";"316";"15";"4911.50"
"2016";"173341";"Gommiswald";"316";"16";"402.15"
"2016";"173341";"Gommiswald";"316";"21";"72040.35"
"2016";"173341";"Gommiswald";"316";"61";"14528.00"
"2016";"173341";"Gommiswald";"316";"73";"2400.00"
"2016";"173341";"Gommiswald";"316";"87";"1200.00"
"2016";"173341";"Gommiswald";"316";"96";"12720.00"
"2016";"173341";"Gommiswald";"317";"01";"6174.15"
"2016";"173341";"Gommiswald";"317";"02";"4262.35"
"2016";"173341";"Gommiswald";"317";"14";"785.25"
"2016";"173341";"Gommiswald";"317";"15";"9160.00"
"2016";"173341";"Gommiswald";"317";"21";"166923.46"
"2016";"173341";"Gommiswald";"317";"57";"1793.90"
"2016";"173341";"Gommiswald";"317";"61";"1344.75"
"2016";"173341";"Gommiswald";"318";"02";"-28178.60"
"2016";"173341";"Gommiswald";"318";"14";"126.83"
"2016";"173341";"Gommiswald";"318";"15";"326.51"
"2016";"173341";"Gommiswald";"318";"21";"940.00"
"2016";"173341";"Gommiswald";"318";"34";"13865.45"
"2016";"173341";"Gommiswald";"318";"91";"74449.93"
"2016";"173341";"Gommiswald";"319";"02";"295.00"
"2016";"173341";"Gommiswald";"319";"62";"43786.87"
"2016";"173341";"Gommiswald";"337";"99";"1514513.50"
"2016";"173341";"Gommiswald";"340";"96";"70398.20"
"2016";"173341";"Gommiswald";"343";"96";"80981.15"
"2016";"173341";"Gommiswald";"344";"96";"50400.00"
"2016";"173341";"Gommiswald";"349";"96";"26969.03"
