"jahr";"nr";"gemeinde";"konto";"funktion";"betrag"
"2021";"051372";"Schwyz";"100";"";"12651594.20"
"2021";"051372";"Schwyz";"101";"";"16131751.53"
"2021";"051372";"Schwyz";"104";"";"567515.85"
"2021";"051372";"Schwyz";"108";"";"8975009.45"
"2021";"051372";"Schwyz";"140";"";"78810568.35"
"2021";"051372";"Schwyz";"145";"";"17660650.00"
"2021";"051372";"Schwyz";"146";"";"2335400.00"
"2021";"051372";"Schwyz";"200";"";"8866021.67"
"2021";"051372";"Schwyz";"201";"";"15000000.00"
"2021";"051372";"Schwyz";"204";"";"416900.89"
"2021";"051372";"Schwyz";"205";"";"706332.80"
"2021";"051372";"Schwyz";"206";"";"80453000.00"
"2021";"051372";"Schwyz";"208";"";"459384.05"
"2021";"051372";"Schwyz";"209";"";"81357.40"
"2021";"051372";"Schwyz";"290";"";"-3622470.38"
"2021";"051372";"Schwyz";"299";"";"34771962.95"
"2021";"051372";"Schwyz";"300";"01";"354658.80"
"2021";"051372";"Schwyz";"300";"02";"36240.00"
"2021";"051372";"Schwyz";"300";"14";"6960.00"
"2021";"051372";"Schwyz";"300";"15";"228584.85"
"2021";"051372";"Schwyz";"300";"16";"16297.15"
"2021";"051372";"Schwyz";"300";"21";"19320.00"
"2021";"051372";"Schwyz";"300";"32";"4680.00"
"2021";"051372";"Schwyz";"300";"34";"7080.00"
"2021";"051372";"Schwyz";"300";"42";"690.00"
"2021";"051372";"Schwyz";"300";"53";"1800.00"
"2021";"051372";"Schwyz";"300";"54";"4440.00"
"2021";"051372";"Schwyz";"300";"57";"8160.00"
"2021";"051372";"Schwyz";"300";"75";"2264.00"
"2021";"051372";"Schwyz";"300";"77";"600.00"
"2021";"051372";"Schwyz";"300";"79";"7800.00"
"2021";"051372";"Schwyz";"300";"96";"2400.00"
"2021";"051372";"Schwyz";"301";"02";"1386380.20"
"2021";"051372";"Schwyz";"301";"12";"24770.00"
"2021";"051372";"Schwyz";"301";"14";"1118421.90"
"2021";"051372";"Schwyz";"301";"15";"98318.35"
"2021";"051372";"Schwyz";"301";"16";"59789.50"
"2021";"051372";"Schwyz";"301";"21";"1279764.43"
"2021";"051372";"Schwyz";"301";"32";"37103.80"
"2021";"051372";"Schwyz";"301";"34";"438952.70"
"2021";"051372";"Schwyz";"301";"43";"8964.85"
