"jahr";"nr";"gemeinde";"konto";"funktion";"betrag"
"2018";"010296";"Illnau-Effretikon";"100";"";"6738521.08"
"2018";"010296";"Illnau-Effretikon";"101";"";"11463918.20"
"2018";"010296";"Illnau-Effretikon";"104";"";"5855071.38"
"2018";"010296";"Illnau-Effretikon";"107";"";"152700.00"
"2018";"010296";"Illnau-Effretikon";"108";"";"42125109.85"
"2018";"010296";"Illnau-Effretikon";"140";"";"82233927.81"
"2018";"010296";"Illnau-Effretikon";"142";"";"1407000.00"
"2018";"010296";"Illnau-Effretikon";"143";"";"343300.00"
"2018";"010296";"Illnau-Effretikon";"146";"";"1414000.00"
"2018";"010296";"Illnau-Effretikon";"200";"";"24645165.06"
"2018";"010296";"Illnau-Effretikon";"204";"";"7455556.68"
"2018";"010296";"Illnau-Effretikon";"206";"";"40000000.00"
"2018";"010296";"Illnau-Effretikon";"208";"";"481644.60"
"2018";"010296";"Illnau-Effretikon";"209";"";"14551472.07"
"2018";"010296";"Illnau-Effretikon";"293";"";"3000000.00"
"2018";"010296";"Illnau-Effretikon";"299";"";"61599709.91"
"2018";"010296";"Illnau-Effretikon";"300";"01";"495813.30"
"2018";"010296";"Illnau-Effretikon";"300";"02";"21806.20"
"2018";"010296";"Illnau-Effretikon";"300";"15";"6400.00"
"2018";"010296";"Illnau-Effretikon";"300";"16";"8000.00"
"2018";"010296";"Illnau-Effretikon";"300";"21";"79347.85"
"2018";"010296";"Illnau-Effretikon";"300";"43";"2220.10"
"2018";"010296";"Illnau-Effretikon";"300";"49";"5.05"
"2018";"010296";"Illnau-Effretikon";"300";"57";"25200.00"
"2018";"010296";"Illnau-Effretikon";"300";"85";"2454.00"
"2018";"010296";"Illnau-Effretikon";"301";"01";"47860.75"
"2018";"010296";"Illnau-Effretikon";"301";"02";"2197842.28"
"2018";"010296";"Illnau-Effretikon";"301";"11";"904196.25"
"2018";"010296";"Illnau-Effretikon";"301";"12";"61668.75"
"2018";"010296";"Illnau-Effretikon";"301";"14";"1787484.50"
"2018";"010296";"Illnau-Effretikon";"301";"15";"517082.60"
"2018";"010296";"Illnau-Effretikon";"301";"16";"228927.70"
"2018";"010296";"Illnau-Effretikon";"301";"21";"3453871.77"
"2018";"010296";"Illnau-Effretikon";"301";"32";"36351.65"
"2018";"010296";"Illnau-Effretikon";"301";"34";"829262.10"
"2018";"010296";"Illnau-Effretikon";"301";"43";"8008.60"
"2018";"010296";"Illnau-Effretikon";"301";"49";"135129.75"
"2018";"010296";"Illnau-Effretikon";"301";"53";"327566.80"
"2018";"010296";"Illnau-Effretikon";"301";"54";"1523026.05"
"2018";"010296";"Illnau-Effretikon";"301";"57";"1094874.00"
"2018";"010296";"Illnau-Effretikon";"301";"61";"505251.05"
"2018";"010296";"Illnau-Effretikon";"301";"72";"204500.20"
"2018";"010296";"Illnau-Effretikon";"301";"73";"456898.90"
"2018";"010296";"Illnau-Effretikon";"301";"74";"32021.60"
"2018";"010296";"Illnau-Effretikon";"301";"75";"15168.40"
"2018";"010296";"Illnau-Effretikon";"301";"77";"229087.20"
"2018";"010296";"Illnau-Effretikon";"301";"81";"7998.50"
"2018";"010296";"Illnau-Effretikon";"301";"82";"318355.15"
"2018";"010296";"Illnau-Effretikon";"301";"87";"12635.30"
"2018";"010296";"Illnau-Effretikon";"301";"96";"46699.30"
"2018";"010296";"Illnau-Effretikon";"302";"21";"5699378.30"
"2018";"010296";"Illnau-Effretikon";"303";"11";"10307.65"
"2018";"010296";"Illnau-Effretikon";"303";"21";"96494.25"
"2018";"010296";"Illnau-Effretikon";"303";"34";"4183.00"
"2018";"010296";"Illnau-Effretikon";"303";"54";"80942.60"
"2018";"010296";"Illnau-Effretikon";"303";"73";"-349.15"
"2018";"010296";"Illnau-Effretikon";"304";"11";"37233.40"
"2018";"010296";"Illnau-Effretikon";"304";"34";"5646.35"
"2018";"010296";"Illnau-Effretikon";"304";"61";"9139.70"
"2018";"010296";"Illnau-Effretikon";"304";"82";"8958.70"
"2018";"010296";"Illnau-Effretikon";"305";"01";"92906.50"
"2018";"010296";"Illnau-Effretikon";"305";"02";"378940.47"
"2018";"010296";"Illnau-Effretikon";"305";"11";"169530.15"
"2018";"010296";"Illnau-Effretikon";"305";"12";"13426.95"
"2018";"010296";"Illnau-Effretikon";"305";"14";"281522.65"
"2018";"010296";"Illnau-Effretikon";"305";"15";"43229.65"
"2018";"010296";"Illnau-Effretikon";"305";"16";"39195.70"
"2018";"010296";"Illnau-Effretikon";"305";"21";"1478837.63"
"2018";"010296";"Illnau-Effretikon";"305";"32";"5949.15"
"2018";"010296";"Illnau-Effretikon";"305";"34";"160332.15"
"2018";"010296";"Illnau-Effretikon";"305";"43";"706.70"
"2018";"010296";"Illnau-Effretikon";"305";"49";"27432.85"
"2018";"010296";"Illnau-Effretikon";"305";"53";"61285.05"
"2018";"010296";"Illnau-Effretikon";"305";"54";"226898.90"
"2018";"010296";"Illnau-Effretikon";"305";"57";"214125.10"
"2018";"010296";"Illnau-Effretikon";"305";"61";"99104.95"
"2018";"010296";"Illnau-Effretikon";"305";"72";"38504.50"
"2018";"010296";"Illnau-Effretikon";"305";"73";"83238.35"
"2018";"010296";"Illnau-Effretikon";"305";"74";"7132.90"
"2018";"010296";"Illnau-Effretikon";"305";"75";"3400.15"
"2018";"010296";"Illnau-Effretikon";"305";"77";"47191.20"
"2018";"010296";"Illnau-Effretikon";"305";"81";"50.20"
"2018";"010296";"Illnau-Effretikon";"305";"82";"63463.00"
"2018";"010296";"Illnau-Effretikon";"305";"85";"145.10"
