"jahr";"nr";"gemeinde";"konto";"funktion";"betrag"
"2017";"173352";"Ebnat-Kappel";"100";"";"5254568.42"
"2017";"173352";"Ebnat-Kappel";"101";"";"2664905.45"
"2017";"173352";"Ebnat-Kappel";"104";"";"49143.15"
"2017";"173352";"Ebnat-Kappel";"106";"";"1060.00"
"2017";"173352";"Ebnat-Kappel";"107";"";"50000.00"
"2017";"173352";"Ebnat-Kappel";"108";"";"2013636.54"
"2017";"173352";"Ebnat-Kappel";"140";"";"8627769.05"
"2017";"173352";"Ebnat-Kappel";"142";"";"168025.10"
"2017";"173352";"Ebnat-Kappel";"146";"";"2173307.55"
"2017";"173352";"Ebnat-Kappel";"200";"";"4452329.61"
"2017";"173352";"Ebnat-Kappel";"201";"";"19200.00"
"2017";"173352";"Ebnat-Kappel";"204";"";"595948.60"
"2017";"173352";"Ebnat-Kappel";"206";"";"6486532.75"
"2017";"173352";"Ebnat-Kappel";"208";"";"302932.95"
"2017";"173352";"Ebnat-Kappel";"209";"";"1373020.31"
"2017";"173352";"Ebnat-Kappel";"293";"";"400000.00"
"2017";"173352";"Ebnat-Kappel";"299";"";"7372451.04"
"2017";"173352";"Ebnat-Kappel";"300";"01";"254879.30"
"2017";"173352";"Ebnat-Kappel";"300";"21";"136717.70"
"2017";"173352";"Ebnat-Kappel";"301";"02";"573219.08"
"2017";"173352";"Ebnat-Kappel";"301";"14";"948933.37"
"2017";"173352";"Ebnat-Kappel";"301";"15";"142846.20"
"2017";"173352";"Ebnat-Kappel";"301";"21";"1217246.30"
"2017";"173352";"Ebnat-Kappel";"301";"34";"156698.15"
"2017";"173352";"Ebnat-Kappel";"301";"43";"27700.00"
"2017";"173352";"Ebnat-Kappel";"301";"53";"4385.00"
"2017";"173352";"Ebnat-Kappel";"301";"54";"121276.65"
"2017";"173352";"Ebnat-Kappel";"301";"57";"43520.00"
"2017";"173352";"Ebnat-Kappel";"301";"61";"225530.85"
"2017";"173352";"Ebnat-Kappel";"301";"62";"1779.90"
"2017";"173352";"Ebnat-Kappel";"301";"73";"2996.25"
"2017";"173352";"Ebnat-Kappel";"301";"77";"44119.25"
"2017";"173352";"Ebnat-Kappel";"301";"81";"54486.25"
"2017";"173352";"Ebnat-Kappel";"301";"82";"51180.90"
"2017";"173352";"Ebnat-Kappel";"302";"21";"5615073.90"
"2017";"173352";"Ebnat-Kappel";"305";"01";"48423.00"
"2017";"173352";"Ebnat-Kappel";"305";"02";"98738.25"
"2017";"173352";"Ebnat-Kappel";"305";"14";"165120.35"
"2017";"173352";"Ebnat-Kappel";"305";"15";"4798.85"
"2017";"173352";"Ebnat-Kappel";"305";"21";"1280692.10"
