"jahr";"nr";"gemeinde";"konto";"funktion";"betrag"
"2015";"010062";"Kloten";"100";"";"70966879.21"
"2015";"010062";"Kloten";"101";"";"30718553.18"
"2015";"010062";"Kloten";"104";"";"25678.60"
"2015";"010062";"Kloten";"106";"";"520578.86"
"2015";"010062";"Kloten";"107";"";"24812500.00"
"2015";"010062";"Kloten";"108";"";"47993259.80"
"2015";"010062";"Kloten";"140";"";"64273000.00"
"2015";"010062";"Kloten";"142";"";"767000.00"
"2015";"010062";"Kloten";"143";"";"8322580.00"
"2015";"010062";"Kloten";"146";"";"69000.00"
"2015";"010062";"Kloten";"200";"";"25830899.97"
"2015";"010062";"Kloten";"204";"";"1110084.45"
"2015";"010062";"Kloten";"206";"";"36060000.00"
"2015";"010062";"Kloten";"208";"";"72059359.10"
"2015";"010062";"Kloten";"209";"";"8701210.84"
"2015";"010062";"Kloten";"299";"";"104707475.29"
"2015";"010062";"Kloten";"300";"01";"596365.05"
"2015";"010062";"Kloten";"300";"14";"23002.00"
"2015";"010062";"Kloten";"300";"15";"78440.00"
"2015";"010062";"Kloten";"300";"16";"19686.00"
"2015";"010062";"Kloten";"300";"21";"158625.80"
"2015";"010062";"Kloten";"300";"57";"17384.00"
"2015";"010062";"Kloten";"300";"62";"726.50"
"2015";"010062";"Kloten";"300";"81";"4552.65"
"2015";"010062";"Kloten";"301";"01";"45445.10"
"2015";"010062";"Kloten";"301";"02";"4572552.50"
"2015";"010062";"Kloten";"301";"11";"1316659.75"
"2015";"010062";"Kloten";"301";"12";"207863.85"
"2015";"010062";"Kloten";"301";"14";"1208899.10"
"2015";"010062";"Kloten";"301";"15";"581579.75"
"2015";"010062";"Kloten";"301";"16";"202071.85"
"2015";"010062";"Kloten";"301";"21";"2705228.10"
"2015";"010062";"Kloten";"301";"32";"265074.65"
"2015";"010062";"Kloten";"301";"34";"3069578.05"
"2015";"010062";"Kloten";"301";"43";"65140.20"
"2015";"010062";"Kloten";"301";"53";"306579.85"
"2015";"010062";"Kloten";"301";"54";"1798302.50"
"2015";"010062";"Kloten";"301";"57";"1296865.50"
"2015";"010062";"Kloten";"301";"61";"777860.58"
