"jahr";"nr";"gemeinde";"konto";"funktion";"betrag"
"2019";"112579";"Hägendorf";"100";"";"6157958.06"
"2019";"112579";"Hägendorf";"101";"";"3861370.95"
"2019";"112579";"Hägendorf";"104";"";"1372.20"
"2019";"112579";"Hägendorf";"107";"";"1541000.00"
"2019";"112579";"Hägendorf";"108";"";"1838160.00"
"2019";"112579";"Hägendorf";"140";"";"17602379.80"
"2019";"112579";"Hägendorf";"142";"";"77086.10"
"2019";"112579";"Hägendorf";"144";"";"415000.00"
"2019";"112579";"Hägendorf";"145";"";"134110.75"
"2019";"112579";"Hägendorf";"200";"";"2242505.95"
"2019";"112579";"Hägendorf";"204";"";"418549.15"
"2019";"112579";"Hägendorf";"206";"";"12709935.75"
"2019";"112579";"Hägendorf";"209";"";"549240.85"
"2019";"112579";"Hägendorf";"290";"";"5030166.63"
"2019";"112579";"Hägendorf";"295";"";"114393.20"
"2019";"112579";"Hägendorf";"296";"";"388127.40"
"2019";"112579";"Hägendorf";"299";"";"10175518.93"
"2019";"112579";"Hägendorf";"300";"01";"141783.15"
"2019";"112579";"Hägendorf";"300";"02";"9800.00"
"2019";"112579";"Hägendorf";"300";"12";"2000.00"
"2019";"112579";"Hägendorf";"300";"32";"21550.00"
"2019";"112579";"Hägendorf";"300";"77";"17902.00"
"2019";"112579";"Hägendorf";"300";"81";"420.40"
"2019";"112579";"Hägendorf";"301";"02";"829913.60"
"2019";"112579";"Hägendorf";"301";"14";"32381.00"
"2019";"112579";"Hägendorf";"301";"21";"458712.60"
"2019";"112579";"Hägendorf";"301";"32";"30274.85"
"2019";"112579";"Hägendorf";"301";"34";"169150.00"
"2019";"112579";"Hägendorf";"301";"61";"47579.96"
"2019";"112579";"Hägendorf";"301";"71";"229925.00"
"2019";"112579";"Hägendorf";"301";"72";"57672.50"
"2019";"112579";"Hägendorf";"301";"73";"54357.50"
"2019";"112579";"Hägendorf";"301";"74";"2762.50"
"2019";"112579";"Hägendorf";"301";"77";"130857.50"
"2019";"112579";"Hägendorf";"302";"21";"3661544.55"
"2019";"112579";"Hägendorf";"303";"61";"6129.30"
"2019";"112579";"Hägendorf";"305";"01";"17916.65"
"2019";"112579";"Hägendorf";"305";"02";"213799.15"
"2019";"112579";"Hägendorf";"305";"14";"5714.00"
"2019";"112579";"Hägendorf";"305";"21";"940788.37"
"2019";"112579";"Hägendorf";"305";"32";"4987.15"
"2019";"112579";"Hägendorf";"305";"34";"29850.00"
"2019";"112579";"Hägendorf";"305";"61";"58808.90"
"2019";"112579";"Hägendorf";"305";"71";"40575.00"
"2019";"112579";"Hägendorf";"305";"72";"10177.50"
"2019";"112579";"Hägendorf";"305";"73";"9592.50"
"2019";"112579";"Hägendorf";"305";"74";"487.50"
"2019";"112579";"Hägendorf";"305";"77";"23424.90"
"2019";"112579";"Hägendorf";"306";"53";"13600.20"
"2019";"112579";"Hägendorf";"309";"02";"9973.40"
"2019";"112579";"Hägendorf";"309";"21";"39456.45"
"2019";"112579";"Hägendorf";"309";"61";"4154.90"
"2019";"112579";"Hägendorf";"310";"01";"24641.65"
"2019";"112579";"Hägendorf";"310";"02";"43220.00"
"2019";"112579";"Hägendorf";"310";"21";"219245.22"
"2019";"112579";"Hägendorf";"310";"32";"12490.00"
"2019";"112579";"Hägendorf";"310";"34";"13209.53"
"2019";"112579";"Hägendorf";"310";"43";"819.95"
"2019";"112579";"Hägendorf";"310";"61";"68312.00"
"2019";"112579";"Hägendorf";"310";"71";"10428.40"
"2019";"112579";"Hägendorf";"310";"73";"5870.25"
"2019";"112579";"Hägendorf";"310";"77";"577.20"
"2019";"112579";"Hägendorf";"311";"02";"14019.30"
"2019";"112579";"Hägendorf";"311";"21";"71027.22"
"2019";"112579";"Hägendorf";"311";"34";"5032.80"
"2019";"112579";"Hägendorf";"311";"61";"73010.25"
"2019";"112579";"Hägendorf";"311";"71";"4416.45"
"2019";"112579";"Hägendorf";"311";"72";"2962.55"
"2019";"112579";"Hägendorf";"311";"73";"1926.90"
"2019";"112579";"Hägendorf";"311";"77";"845.00"
"2019";"112579";"Hägendorf";"312";"02";"3699.85"
"2019";"112579";"Hägendorf";"312";"16";"5491.45"
"2019";"112579";"Hägendorf";"312";"21";"145175.65"
"2019";"112579";"Hägendorf";"312";"34";"68286.60"
"2019";"112579";"Hägendorf";"312";"61";"53758.45"
"2019";"112579";"Hägendorf";"312";"71";"15519.90"
"2019";"112579";"Hägendorf";"312";"77";"14783.90"
"2019";"112579";"Hägendorf";"313";"01";"54857.70"
"2019";"112579";"Hägendorf";"313";"02";"251719.89"
"2019";"112579";"Hägendorf";"313";"16";"303.00"
"2019";"112579";"Hägendorf";"313";"21";"288178.92"
"2019";"112579";"Hägendorf";"313";"32";"68252.95"
"2019";"112579";"Hägendorf";"313";"34";"34101.75"
"2019";"112579";"Hägendorf";"313";"43";"16217.40"
"2019";"112579";"Hägendorf";"313";"61";"131100.40"
"2019";"112579";"Hägendorf";"313";"71";"120455.85"
"2019";"112579";"Hägendorf";"313";"72";"352824.45"
"2019";"112579";"Hägendorf";"313";"73";"359234.15"
"2019";"112579";"Hägendorf";"313";"77";"7609.30"
"2019";"112579";"Hägendorf";"313";"79";"15502.50"
"2019";"112579";"Hägendorf";"314";"02";"40561.45"
"2019";"112579";"Hägendorf";"314";"16";"4252.40"
"2019";"112579";"Hägendorf";"314";"21";"275315.65"
"2019";"112579";"Hägendorf";"314";"32";"10424.10"
"2019";"112579";"Hägendorf";"314";"34";"100937.10"
"2019";"112579";"Hägendorf";"314";"61";"203588.55"
"2019";"112579";"Hägendorf";"314";"71";"349441.05"
"2019";"112579";"Hägendorf";"314";"72";"124322.05"
"2019";"112579";"Hägendorf";"314";"77";"111452.85"
"2019";"112579";"Hägendorf";"315";"02";"4921.15"
"2019";"112579";"Hägendorf";"315";"16";"1153.05"
"2019";"112579";"Hägendorf";"315";"21";"11334.80"
