"jahr";"nr";"gemeinde";"konto";"funktion";"betrag"
"2020";"256631";"Onex";"100";"";"7821708.58"
"2020";"256631";"Onex";"101";"";"15077942.74"
"2020";"256631";"Onex";"104";"";"700576.19"
"2020";"256631";"Onex";"106";"";"88678.00"
"2020";"256631";"Onex";"107";"";"301181.00"
"2020";"256631";"Onex";"108";"";"12941995.05"
"2020";"256631";"Onex";"140";"";"44936434.37"
"2020";"256631";"Onex";"142";"";"9697470.17"
"2020";"256631";"Onex";"145";"";"3860297.00"
"2020";"256631";"Onex";"146";"";"1679366.00"
"2020";"256631";"Onex";"148";"";"-3264312.33"
"2020";"256631";"Onex";"200";"";"2450907.93"
"2020";"256631";"Onex";"204";"";"2313736.46"
"2020";"256631";"Onex";"205";"";"462152.61"
"2020";"256631";"Onex";"206";"";"31000000.00"
"2020";"256631";"Onex";"208";"";"220184.00"
"2020";"256631";"Onex";"209";"";"1741392.09"
"2020";"256631";"Onex";"290";"";"398330.92"
"2020";"256631";"Onex";"299";"";"55254632.76"
"2020";"256631";"Onex";"300";"01";"377606.75"
"2020";"256631";"Onex";"301";"01";"8190.25"
"2020";"256631";"Onex";"301";"02";"5334108.45"
"2020";"256631";"Onex";"301";"11";"1934313.45"
"2020";"256631";"Onex";"301";"15";"124070.00"
"2020";"256631";"Onex";"301";"21";"1388327.00"
"2020";"256631";"Onex";"301";"32";"983672.00"
"2020";"256631";"Onex";"301";"34";"3019579.95"
"2020";"256631";"Onex";"301";"49";"141055.30"
"2020";"256631";"Onex";"301";"54";"442107.25"
"2020";"256631";"Onex";"301";"57";"1039873.85"
"2020";"256631";"Onex";"301";"61";"314222.10"
"2020";"256631";"Onex";"301";"73";"694949.25"
"2020";"256631";"Onex";"301";"77";"392196.75"
"2020";"256631";"Onex";"305";"01";"92800.15"
"2020";"256631";"Onex";"305";"02";"1470469.70"
"2020";"256631";"Onex";"305";"11";"509285.95"
"2020";"256631";"Onex";"305";"15";"1816.95"
"2020";"256631";"Onex";"305";"21";"361443.80"
"2020";"256631";"Onex";"305";"32";"258906.45"
"2020";"256631";"Onex";"305";"34";"848367.45"
"2020";"256631";"Onex";"305";"49";"40949.80"
"2020";"256631";"Onex";"305";"54";"118826.00"
"2020";"256631";"Onex";"305";"57";"295910.75"
"2020";"256631";"Onex";"305";"61";"92042.15"
"2020";"256631";"Onex";"305";"73";"192614.95"
"2020";"256631";"Onex";"305";"77";"110321.75"
"2020";"256631";"Onex";"306";"53";"63825.60"
"2020";"256631";"Onex";"309";"02";"153642.60"
"2020";"256631";"Onex";"309";"11";"457.00"
"2020";"256631";"Onex";"309";"15";"3311.00"
"2020";"256631";"Onex";"310";"01";"34561.60"
"2020";"256631";"Onex";"310";"02";"261279.27"
"2020";"256631";"Onex";"310";"11";"14911.56"
"2020";"256631";"Onex";"310";"15";"32940.25"
"2020";"256631";"Onex";"310";"21";"124009.85"
"2020";"256631";"Onex";"310";"32";"197589.29"
"2020";"256631";"Onex";"310";"34";"196701.21"
"2020";"256631";"Onex";"310";"42";"14354.50"
"2020";"256631";"Onex";"310";"49";"1905.38"
"2020";"256631";"Onex";"310";"54";"9284.63"
"2020";"256631";"Onex";"310";"57";"15279.79"
"2020";"256631";"Onex";"310";"61";"67772.39"
"2020";"256631";"Onex";"310";"72";"10190.11"
"2020";"256631";"Onex";"310";"73";"80027.52"
"2020";"256631";"Onex";"310";"76";"87.25"
"2020";"256631";"Onex";"310";"77";"12642.73"
"2020";"256631";"Onex";"310";"96";"3031.50"
"2020";"256631";"Onex";"311";"01";"86.15"
"2020";"256631";"Onex";"311";"02";"111520.83"
"2020";"256631";"Onex";"311";"11";"36773.99"
"2020";"256631";"Onex";"311";"15";"16882.60"
"2020";"256631";"Onex";"311";"21";"70312.24"
"2020";"256631";"Onex";"311";"32";"4731.30"
"2020";"256631";"Onex";"311";"34";"32318.65"
"2020";"256631";"Onex";"311";"54";"453.60"
"2020";"256631";"Onex";"311";"57";"2542.00"
"2020";"256631";"Onex";"311";"61";"42492.64"
"2020";"256631";"Onex";"311";"73";"11411.51"
"2020";"256631";"Onex";"312";"02";"82538.30"
"2020";"256631";"Onex";"312";"11";"7076.30"
"2020";"256631";"Onex";"312";"16";"5928.35"
"2020";"256631";"Onex";"312";"21";"543355.25"
"2020";"256631";"Onex";"312";"32";"37855.40"
"2020";"256631";"Onex";"312";"34";"378032.55"
"2020";"256631";"Onex";"312";"42";"1690.90"
"2020";"256631";"Onex";"312";"54";"30080.50"
"2020";"256631";"Onex";"312";"55";"639.90"
"2020";"256631";"Onex";"312";"57";"27974.15"
"2020";"256631";"Onex";"312";"61";"68507.60"
"2020";"256631";"Onex";"312";"72";"3330.95"
"2020";"256631";"Onex";"312";"73";"1223.30"
"2020";"256631";"Onex";"312";"77";"424.15"
"2020";"256631";"Onex";"313";"01";"134707.60"
"2020";"256631";"Onex";"313";"02";"354766.32"
"2020";"256631";"Onex";"313";"11";"47903.37"
"2020";"256631";"Onex";"313";"15";"35468.08"
"2020";"256631";"Onex";"313";"16";"2838.30"
"2020";"256631";"Onex";"313";"21";"171094.69"
"2020";"256631";"Onex";"313";"32";"299417.91"
"2020";"256631";"Onex";"313";"33";"25490.92"
"2020";"256631";"Onex";"313";"34";"124553.00"
"2020";"256631";"Onex";"313";"49";"10580.20"
"2020";"256631";"Onex";"313";"54";"20831.75"
"2020";"256631";"Onex";"313";"57";"39187.00"
"2020";"256631";"Onex";"313";"61";"116737.85"
"2020";"256631";"Onex";"313";"72";"47705.90"
"2020";"256631";"Onex";"313";"73";"1795610.66"
"2020";"256631";"Onex";"313";"76";"15971.90"
"2020";"256631";"Onex";"313";"77";"90520.30"
"2020";"256631";"Onex";"313";"79";"62995.18"
"2020";"256631";"Onex";"313";"85";"605.00"
"2020";"256631";"Onex";"314";"02";"141032.93"
"2020";"256631";"Onex";"314";"11";"16505.00"
"2020";"256631";"Onex";"314";"15";"21507.15"
"2020";"256631";"Onex";"314";"16";"6124.60"
"2020";"256631";"Onex";"314";"21";"380433.08"
"2020";"256631";"Onex";"314";"32";"42103.95"
"2020";"256631";"Onex";"314";"34";"365777.94"
"2020";"256631";"Onex";"314";"42";"1382.35"
"2020";"256631";"Onex";"314";"54";"22152.50"
"2020";"256631";"Onex";"314";"57";"20435.80"
"2020";"256631";"Onex";"314";"61";"91224.55"
"2020";"256631";"Onex";"314";"72";"41037.57"
"2020";"256631";"Onex";"314";"73";"17932.05"
"2020";"256631";"Onex";"314";"77";"218.35"
"2020";"256631";"Onex";"315";"01";"1219.20"
"2020";"256631";"Onex";"315";"02";"28332.07"
"2020";"256631";"Onex";"315";"11";"4219.80"
"2020";"256631";"Onex";"315";"15";"4289.50"
"2020";"256631";"Onex";"315";"21";"18674.05"
"2020";"256631";"Onex";"315";"32";"-21.50"
"2020";"256631";"Onex";"315";"34";"87015.75"
