"jahr";"nr";"gemeinde";"konto";"funktion";"betrag"
"2022";"091706";"Oberägeri";"100";"";"17546707.14"
"2022";"091706";"Oberägeri";"101";"";"15082994.21"
"2022";"091706";"Oberägeri";"102";"";"24146.70"
"2022";"091706";"Oberägeri";"104";"";"163621.95"
"2022";"091706";"Oberägeri";"107";"";"22205360.00"
"2022";"091706";"Oberägeri";"108";"";"27458775.50"
"2022";"091706";"Oberägeri";"140";"";"29390451.82"
"2022";"091706";"Oberägeri";"200";"";"5555411.10"
"2022";"091706";"Oberägeri";"204";"";"12275603.95"
"2022";"091706";"Oberägeri";"205";"";"1715057.50"
"2022";"091706";"Oberägeri";"206";"";"35234057.13"
"2022";"091706";"Oberägeri";"208";"";"321761.10"
"2022";"091706";"Oberägeri";"209";"";"224429.70"
"2022";"091706";"Oberägeri";"290";"";"5437481.09"
"2022";"091706";"Oberägeri";"294";"";"21488221.66"
"2022";"091706";"Oberägeri";"298";"";"23718632.60"
"2022";"091706";"Oberägeri";"299";"";"5901401.49"
"2022";"091706";"Oberägeri";"300";"01";"504906.50"
"2022";"091706";"Oberägeri";"300";"11";"10925.00"
"2022";"091706";"Oberägeri";"300";"14";"5950.00"
"2022";"091706";"Oberägeri";"301";"02";"2603268.90"
"2022";"091706";"Oberägeri";"301";"14";"207290.30"
"2022";"091706";"Oberägeri";"301";"15";"230363.85"
"2022";"091706";"Oberägeri";"301";"21";"822803.10"
"2022";"091706";"Oberägeri";"301";"54";"225307.75"
"2022";"091706";"Oberägeri";"301";"61";"660810.42"
"2022";"091706";"Oberägeri";"301";"71";"247562.47"
"2022";"091706";"Oberägeri";"301";"72";"77605.00"
"2022";"091706";"Oberägeri";"301";"96";"8022.40"
"2022";"091706";"Oberägeri";"302";"21";"9490494.00"
"2022";"091706";"Oberägeri";"303";"21";"42914.40"
"2022";"091706";"Oberägeri";"305";"01";"85762.70"
"2022";"091706";"Oberägeri";"305";"02";"570822.60"
"2022";"091706";"Oberägeri";"305";"11";"240.30"
"2022";"091706";"Oberägeri";"305";"14";"13243.60"
"2022";"091706";"Oberägeri";"305";"15";"11901.00"
"2022";"091706";"Oberägeri";"305";"21";"2112627.90"
"2022";"091706";"Oberägeri";"305";"22";"79488.80"
"2022";"091706";"Oberägeri";"305";"54";"41153.65"
"2022";"091706";"Oberägeri";"305";"61";"139114.93"
"2022";"091706";"Oberägeri";"305";"71";"55572.23"
"2022";"091706";"Oberägeri";"305";"72";"13695.00"
"2022";"091706";"Oberägeri";"305";"96";"1117.95"
"2022";"091706";"Oberägeri";"306";"53";"5232.80"
"2022";"091706";"Oberägeri";"309";"01";"80.00"
"2022";"091706";"Oberägeri";"309";"02";"52442.57"
"2022";"091706";"Oberägeri";"309";"11";"8612.35"
"2022";"091706";"Oberägeri";"309";"14";"26.00"
"2022";"091706";"Oberägeri";"309";"15";"33543.00"
"2022";"091706";"Oberägeri";"309";"21";"109622.55"
